Cluster ID,confidence_score,MAROB_ID,IID,MESSZEIT,MESSZEIT_UNIX_TS,GEOGR_BREITE,GEOGR_LAENGE,KENNUNG,FAHRTRICHTUNG,FAHRTGESCHWINDIGKEIT,LUFTTEMPERATUR,TAUPUNKTTEMPERATUR,REL_FEUCHTE,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,VERLAUF1,VERLAUF2
336,0.9980863332748413,8081530,256,2019-04-09 06:00,1554789600,35.8,121.1,A8IG2,270,7,10.2,8.1,,1009.2,4010,61,6,2
336,0.9980863332748413,8081037,256,2019-04-09 06:00,1554789600,35.8,121.1,A8IG2,,,10.2,8.1,,1009.2,4010,510,,
337,0.9980863332748413,8196781,10256,2019-04-10 06:00,1554876000,34.4,122.1,A8IG2,135,4,9,2.6,,1018,10000,2,0,0
337,0.9980863332748413,8184390,10256,2019-04-10 06:00,1554876000,34.4,122.1,A8IG2,,,9,2.6,,1018,10000,509,,
337,0.9980863332748413,8184745,256,2019-04-10 06:00,1554876000,34.4,122.1,A8IG2,,,9,2.6,,1018,10010,510,,
337,0.9980863332748413,8198025,256,2019-04-10 06:00,1554876000,34.4,122.1,A8IG2,135,4,9,2.6,,1018,10010,2,0,0
338,0.99808633,8235649,10256,2019-04-10 18:00,1554919200,33.5,122.4,A8IG2,,,10.7,7.5,,1018,10000,509,,
338,0.99808633,8236041,256,2019-04-10 18:00,1554919200,33.5,122.4,A8IG2,,,10.7,7.5,,1018,10010,510,,
339,0.99808633,8293980,10256,2019-04-11 06:00,1554962400,32.8,122.6,A8IG2,,,12,5.3,,1018,10000,509,,
339,0.99808633,8294253,256,2019-04-11 06:00,1554962400,32.8,122.6,A8IG2,,,12,5.3,,1018,10010,510,,
340,0.99808633,8479500,10256,2019-04-12 18:00,1555092000,30.6,123.5,A8IG2,,,12.5,6.6,,1021,10000,509,,
340,0.99808633,8479728,256,2019-04-12 18:00,1555092000,30.6,123.5,A8IG2,,,12.5,6.6,,1021,10010,510,,
341,0.99808633,8545854,10256,2019-04-13 06:00,1555135200,28.1,122.2,A8IG2,,,15.8,13.1,,1018.1,10000,509,,
341,0.99808633,8546175,256,2019-04-13 06:00,1555135200,28.1,122.2,A8IG2,,,15.8,13.1,,1018.1,10010,510,,
342,0.99808633,8607622,10256,2019-04-13 18:00,1555178400,25.6,120.4,A8IG2,,,17.5,15.9,,1018,10000,509,,
342,0.99808633,8607955,256,2019-04-13 18:00,1555178400,25.6,120.4,A8IG2,,,17.5,15.9,,1018,10010,510,,
343,0.99808633,8669388,10256,2019-04-14 06:00,1555221600,23.4,118,A8IG2,,,23.8,19.7,,1017,10000,509,,
343,0.99808633,8669815,256,2019-04-14 06:00,1555221600,23.4,118,A8IG2,,,23.8,19.7,,1017,10010,510,,
344,0.99808633,8732248,10256,2019-04-14 18:00,1555264800,20.8,116.3,A8IG2,,,25.2,23.3,,1015,10000,509,,
344,0.99808633,8732464,256,2019-04-14 18:00,1555264800,20.8,116.3,A8IG2,,,25.2,23.3,,1015,10010,510,,
345,0.99808633,8793593,10256,2019-04-15 06:00,1555308000,18.2,114.5,A8IG2,,,29,25.6,,1012.8,10000,509,,
345,0.99808633,8793872,256,2019-04-15 06:00,1555308000,18.2,114.5,A8IG2,,,29,25.6,,1012.8,10010,510,,
346,0.99808633,8855182,10256,2019-04-15 18:00,1555351200,15.4,112.5,A8IG2,,,29.3,25.3,,1012.3,10000,509,,
346,0.99808633,8855456,256,2019-04-15 18:00,1555351200,15.4,112.5,A8IG2,,,29.3,25.3,,1012.3,10010,510,,
347,0.99808633,8983944,10256,2019-04-16 18:00,1555437600,10.6,109.3,A8IG2,,,29,24.9,,1012,10000,509,,
347,0.99808633,8984197,256,2019-04-16 18:00,1555437600,10.6,109.3,A8IG2,,,29,24.9,,1012,10010,510,,
348,0.9980863332748413,9176016,10256,2019-04-18 06:00,1555567200,9.8,107.4,A8IG2,,,31.5,24.9,,1011.2,10000,509,,
348,0.9980863332748413,9197711,10256,2019-04-18 06:00,1555567200,9.8,107.4,A8IG2,180,7,31.5,24.9,,1011.2,10000,2,1,1
348,0.9980863332748413,9202017,256,2019-04-18 06:00,1555567200,9.8,107.4,A8IG2,180,7,31.5,24.9,,1011.2,10010,2,1,1
348,0.9980863332748413,9176286,256,2019-04-18 06:00,1555567200,9.8,107.4,A8IG2,,,31.5,24.9,,1011.2,10010,510,,
349,0.99808633,9237099,10256,2019-04-18 18:00,1555610400,8,106,A8IG2,,,28.3,23.8,,1011,10000,509,,
349,0.99808633,9237412,256,2019-04-18 18:00,1555610400,8,106,A8IG2,,,28.3,23.8,,1011,10010,510,,
350,0.99808633,9299890,10256,2019-04-19 06:00,1555653600,8.5,104.1,A8IG2,,,30.5,25,,1010.1,10000,509,,
350,0.99808633,9300268,256,2019-04-19 06:00,1555653600,8.5,104.1,A8IG2,,,30.5,25,,1010.1,10010,510,,
351,0.99808633,9362330,10256,2019-04-19 18:00,1555696800,9,103.4,A8IG2,,,29.2,24.9,,1008.4,10000,509,,
351,0.99808633,9362592,256,2019-04-19 18:00,1555696800,9,103.4,A8IG2,,,29.2,24.9,,1008.4,10010,510,,
352,0.99808633,9426267,10256,2019-04-20 06:00,1555740000,10.9,101.8,A8IG2,,,34.5,25.9,,1007.5,10000,509,,
352,0.99808633,9426661,256,2019-04-20 06:00,1555740000,10.9,101.8,A8IG2,,,34.5,25.9,,1007.5,10010,510,,
353,0.99808633,9613091,10256,2019-04-21 18:00,1555869600,11.1,101.7,A8IG2,,,,,,1006.3,10000,2,0,0
353,0.99808633,9613429,256,2019-04-21 18:00,1555869600,11.1,101.7,A8IG2,,,,,,1006.3,10010,2,0,0
354,0.99808633,9674670,10256,2019-04-22 06:00,1555912800,8.8,103.5,A8IG2,,,33,25.1,,1008.1,10000,509,,
354,0.99808633,9675014,256,2019-04-22 06:00,1555912800,8.8,103.5,A8IG2,,,33,25.1,,1008.1,10010,510,,
355,0.9980863332748413,9820933,10256,2019-04-22 18:00,1555956000,8,106,A8IG2,90,7,30.5,25.5,,1008,10000,2,0,0
355,0.9980863332748413,9820935,10256,2019-04-22 18:00,1555956000,8,106,A8IG2,90,7,30.5,25.5,,1008,10000,2,0,0
355,0.9980863332748413,9735808,10256,2019-04-22 18:00,1555956000,8,106,A8IG2,,,30.5,25.5,,1008,10000,509,,
355,0.9980863332748413,9736160,256,2019-04-22 18:00,1555956000,8,106,A8IG2,,,30.5,25.5,,1008,10010,510,,
355,0.9980863332748413,9821310,256,2019-04-22 18:00,1555956000,8,106,A8IG2,90,7,30.5,25.5,,1008,10010,2,0,0
356,0.9980863332748413,9819110,10256,2019-04-23 06:00,1555999200,9,108.6,A8IG2,45,7,33,25.7,,1009,10000,2,0,0
356,0.9980863332748413,9795579,10256,2019-04-23 06:00,1555999200,9,108.6,A8IG2,,,33,25.7,,1009,10000,509,,
356,0.9980863332748413,9821315,256,2019-04-23 06:00,1555999200,9,108.6,A8IG2,45,7,33,25.7,,1009,10010,2,0,0
356,0.9980863332748413,9795945,256,2019-04-23 06:00,1555999200,9,108.6,A8IG2,,,33,25.7,,1009,10010,510,,
357,0.99808633,9854976,10256,2019-04-23 18:00,1556042400,10.3,111.1,A8IG2,,,30,24.1,,1009.8,10000,509,,
357,0.99808633,9855355,256,2019-04-23 18:00,1556042400,10.3,111.1,A8IG2,,,30,24.1,,1009.8,10010,510,,
358,0.99808633,9914811,10256,2019-04-24 06:00,1556085600,11.7,113.5,A8IG2,,,32,23.1,,1009.8,10000,509,,
358,0.99808633,9915130,256,2019-04-24 06:00,1556085600,11.7,113.5,A8IG2,,,32,23.1,,1009.8,10010,510,,
359,0.99808633,9975398,10256,2019-04-24 18:00,1556128800,12.6,116.2,A8IG2,,,30.5,22.9,,1009.3,10000,509,,
359,0.99808633,9975676,256,2019-04-24 18:00,1556128800,12.6,116.2,A8IG2,,,30.5,22.9,,1009.3,10010,510,,
360,0.99808633,10036377,10256,2019-04-25 06:00,1556172000,13.2,118.8,A8IG2,,,32.5,23.3,,1009.5,10000,509,,
360,0.99808633,10036543,256,2019-04-25 06:00,1556172000,13.2,118.8,A8IG2,,,32.5,23.3,,1009.5,10010,510,,
361,0.9980863332748413,10682772,10256,2019-04-30 06:00,1556604000,13.7,121,A8IG2,,0,33.6,24.4,,1008.7,10000,2,0,0
361,0.9980863332748413,10631080,10256,2019-04-30 06:00,1556604000,13.7,121,A8IG2,,,33.6,24.4,,1008.7,10000,509,,
361,0.9980863332748413,10685872,256,2019-04-30 06:00,1556604000,13.7,121,A8IG2,0,0,33.6,24.4,,1008.7,10010,2,0,0
361,0.9980863332748413,10631397,256,2019-04-30 06:00,1556604000,13.7,121,A8IG2,,,33.6,24.4,,1008.7,10010,510,,
362,0.9980863332748413,10690445,10256,2019-04-30 18:00,1556647200,15.8,119.6,A8IG2,,,29.6,25,,1010.2,10000,509,,
362,0.9980863332748413,10761165,10256,2019-04-30 18:00,1556647200,15.8,119.6,A8IG2,360,9,29.6,25,,1010.2,10000,3,2,2
362,0.9980863332748413,10761164,10256,2019-04-30 18:00,1556647200,15.8,119.6,A8IG2,360,9,29.6,25,,1010.2,10000,3,2,2
362,0.9980863332748413,10761331,256,2019-04-30 18:00,1556647200,15.8,119.6,A8IG2,360,9,29.6,25,,1010.2,10010,3,2,2
362,0.9980863332748413,10690707,256,2019-04-30 18:00,1556647200,15.8,119.6,A8IG2,,,29.6,25,,1010.2,10010,510,,
363,0.9980863332748413,10757074,10256,2019-05-01 06:00,1556690400,19.5,120.4,A8IG2,360,9,32.5,23.6,,1009.8,10000,2,1,1
363,0.9980863332748413,10746792,10256,2019-05-01 06:00,1556690400,19.5,120.4,A8IG2,,,32.5,23.6,,1009.8,10000,509,,
363,0.9980863332748413,10747037,256,2019-05-01 06:00,1556690400,19.5,120.4,A8IG2,,,32.5,23.6,,1009.8,10010,510,,
363,0.9980863332748413,10761336,256,2019-05-01 06:00,1556690400,19.5,120.4,A8IG2,360,9,32.5,23.6,,1009.8,10010,2,1,1
364,0.99808633,10803574,10256,2019-05-01 18:00,1556733600,22.7,121.6,A8IG2,,,23.6,20.6,,1012.2,4000,509,,
364,0.99808633,10803837,256,2019-05-01 18:00,1556733600,22.7,121.6,A8IG2,,,23.6,20.6,,1012.2,4010,510,,
365,0.99808633,7541762,10256,2019-04-04 18:00,1554400800,15.9,71.2,A8JE6,180,7,28,25.3,,1013,10000,0,1,1
365,0.99808633,7541560,256,2019-04-04 18:00,1554400800,15.9,71.2,A8JE6,180,7,28,25.3,,1013,10010,0,1,1
366,0.99808633,7725157,10256,2019-04-06 06:00,1554530400,9.9,75.5,A8JE6,135,7,32,29.4,,1014,10000,3,0,0
366,0.99808633,7724875,256,2019-04-06 06:00,1554530400,9.9,75.5,A8JE6,135,7,32,29.4,,1014,10010,3,0,0
367,0.99808633,7848913,10256,2019-04-07 06:00,1554616800,7.1,79.3,A8JE6,90,7,34,30.8,,1012,10000,3,0,0
367,0.99808633,7848900,256,2019-04-07 06:00,1554616800,7.1,79.3,A8JE6,90,7,34,30.8,,1012,10010,3,0,0
368,0.99808633,8009499,10256,2019-04-08 14:00,1554731999,6.2,79.9,A8JE6,135,7,28.9,,,1009.2,10000,2,0,0
368,0.99808633,8009263,256,2019-04-08 14:00,1554731999,6.2,79.9,A8JE6,135,7,28.9,,,1009.2,10010,2,0,0
369,0.99808633,8050585,10256,2019-04-09 00:00,1554768000,5.7,81.7,A8JE6,90,7,26.1,,,1009.9,4000,62,9,9
369,0.99808633,8050544,256,2019-04-09 00:00,1554768000,5.7,81.7,A8JE6,90,7,26.1,,,1009.9,4010,62,9,9
370,0.99808633,8101663,10256,2019-04-09 12:00,1554811200,5.8,84.3,A8JE6,90,7,29.4,,,1009.8,20000,2,1,1
370,0.99808633,8101575,256,2019-04-09 12:00,1554811200,5.8,84.3,A8JE6,90,7,29.4,,,1009.8,20010,2,1,1
371,0.99808633,8157442,10256,2019-04-10 00:00,1554854400,5.9,86.8,A8JE6,90,7,28.1,,,1010.4,20000,2,1,1
371,0.99808633,8157252,256,2019-04-10 00:00,1554854400,5.9,86.8,A8JE6,90,7,28.1,,,1010.4,20010,2,1,1
372,0.99808633,8183673,10256,2019-04-10 06:00,1554876000,6,88,A8JE6,90,7,31.5,25.5,,1011,20000,3,1,1
372,0.99808633,8183651,256,2019-04-10 06:00,1554876000,6,88,A8JE6,90,7,31.5,25.5,,1011,20010,3,1,1
373,0.99808633,8209880,10256,2019-04-10 12:00,1554897600,6,89.2,A8JE6,90,7,27.8,,,1009.7,20000,3,9,8
373,0.99808633,8209825,256,2019-04-10 12:00,1554897600,6,89.2,A8JE6,90,7,27.8,,,1009.7,20010,3,9,8
374,0.99808633,8264699,10256,2019-04-11 00:00,1554940800,6.1,91.5,A8JE6,90,7,28.8,,,1009.2,20000,2,1,1
374,0.99808633,8264688,256,2019-04-11 00:00,1554940800,6.1,91.5,A8JE6,90,7,28.8,,,1009.2,20010,2,1,1
375,0.99808633,8293453,10256,2019-04-11 06:00,1554962400,6.2,92.9,A8JE6,90,7,30,25.3,,1010,20000,3,2,2
375,0.99808633,8293388,256,2019-04-11 06:00,1554962400,6.2,92.9,A8JE6,90,7,30,25.3,,1010,20010,3,2,2
376,0.99808633,8323945,10256,2019-04-11 12:00,1554984000,6.2,94,A8JE6,90,7,30.2,,,1007.2,20000,2,0,0
376,0.99808633,8323762,256,2019-04-11 12:00,1554984000,6.2,94,A8JE6,90,7,30.2,,,1007.2,20010,2,0,0
377,0.99808633,8354424,10256,2019-04-11 18:00,1555005600,6.2,95.2,A8JE6,90,7,29,24.2,,1010,20000,2,1,1
377,0.99808633,8354410,256,2019-04-11 18:00,1555005600,6.2,95.2,A8JE6,90,7,29,24.2,,1010,20010,2,1,1
378,0.99808633,9519026,10256,2019-04-21 00:00,1555804800,9.6,100.8,A8JE6,180,7,30,28.7,,1006,10000,3,2,2
378,0.99808633,9519053,256,2019-04-21 00:00,1555804800,9.6,100.8,A8JE6,180,7,30,28.7,,1006,10010,3,2,2
379,0.99808633,9581603,10256,2019-04-21 12:00,1555848000,7.4,101.7,A8JE6,135,7,30,28,,1004.8,10000,2,1,1
379,0.99808633,9581398,256,2019-04-21 12:00,1555848000,7.4,101.7,A8JE6,135,7,30,28,,1004.8,10010,2,1,1
380,0.99808633,9651088,10256,2019-04-22 00:00,1555891200,5.5,103.3,A8JE6,135,7,30,28,,1006,20000,3,2,2
380,0.99808633,9651092,256,2019-04-22 00:00,1555891200,5.5,103.3,A8JE6,135,7,30,28,,1006,20010,3,2,2
381,0.99808633,10254061,10256,2019-04-27 00:00,1556323200,5,98.6,A8JE6,315,7,29,27.7,,1008.7,10000,3,1,1
381,0.99808633,10253689,256,2019-04-27 00:00,1556323200,5,98.6,A8JE6,315,7,29,27.7,,1008.7,10010,3,1,1
382,0.99808633,10309093,10256,2019-04-27 12:00,1556366400,6.1,96.2,A8JE6,225,7,30,28.7,,1018.7,10000,3,,
382,0.99808633,10308945,256,2019-04-27 12:00,1556366400,6.1,96.2,A8JE6,225,7,30,28.7,,1018.7,10010,3,,
383,0.99808633,10372260,10256,2019-04-28 00:00,1556409600,6.2,93.4,A8JE6,270,7,29,27,,1009,10000,3,5,5
383,0.99808633,10372266,256,2019-04-28 00:00,1556409600,6.2,93.4,A8JE6,270,7,29,27,,1009,10010,3,5,5
384,0.99808633,10513801,10256,2019-04-29 06:00,1556517600,6,86.8,A8JE6,270,7,29,27.7,,1006.8,10000,3,5,5
384,0.99808633,10513626,256,2019-04-29 06:00,1556517600,6,86.8,A8JE6,270,7,29,27.7,,1006.8,10010,3,5,5
385,0.99808633,7263087,10256,2019-04-02 10:00,1554199200,43,8.9,A8JM6,45,7,16,10.8,,1016.2,10000,2,2,2
385,0.99808633,7263033,256,2019-04-02 10:00,1554199200,43,8.9,A8JM6,45,7,16,10.8,,1016.2,10010,2,2,2
386,0.99808633,7742980,10256,2019-04-06 10:00,1554544800,41.6,3.6,A8JM6,225,7,12,8.3,,1000.7,20000,1,6,2
386,0.99808633,7742922,256,2019-04-06 10:00,1554544800,41.6,3.6,A8JM6,225,7,12,8.3,,1000.7,20010,1,6,2
387,0.99808633,8385498,10256,2019-04-12 00:00,1555027200,-20.2,154.8,A8JX8,360,7,26,22.3,,1012,20000,60,2,2
387,0.99808633,8385544,256,2019-04-12 00:00,1555027200,-20.2,154.8,A8JX8,360,7,26,22.3,,1012,20010,60,2,2
388,0.99808633,8513007,10256,2019-04-13 00:00,1555113600,-14,152.9,A8JX8,360,9,32,23.4,,1009.5,20000,2,0,0
388,0.99808633,8513026,256,2019-04-13 00:00,1555113600,-14,152.9,A8JX8,360,9,32,23.4,,1009.5,20010,2,0,0
389,0.99808633,8981771,10256,2019-04-16 18:00,1555437600,3,139.6,A8JX8,315,7,28,25.9,,1008,20000,2,8,1
389,0.99808633,8982861,256,2019-04-16 18:00,1555437600,3,139.6,A8JX8,315,7,28,25.9,,1008,20010,2,8,1
390,0.99808633,9425342,10256,2019-04-20 06:00,1555740000,18,123.9,A8JX8,315,7,31,29.7,,1007.5,20000,2,1,1
390,0.99808633,9425317,256,2019-04-20 06:00,1555740000,18,123.9,A8JX8,315,7,31,29.7,,1007.5,20010,2,1,1
391,0.99808633,7248806,10256,2019-04-02 06:00,1554184800,17.9,-68.3,A8KC6,225,4,24.5,21.7,,1017,20000,2,0,0
391,0.99808633,7248831,256,2019-04-02 06:00,1554184800,17.9,-68.3,A8KC6,225,4,24.5,21.7,,1017,20010,2,0,0
392,0.99808633,7315570,10256,2019-04-02 18:00,1554228000,16.5,-69.7,A8KC6,225,4,28,22.4,,1017,20000,2,2,2
392,0.99808633,7315520,256,2019-04-02 18:00,1554228000,16.5,-69.7,A8KC6,225,4,28,22.4,,1017,20010,2,2,2
393,0.99808633,7365332,10256,2019-04-03 06:00,1554271200,15.4,-70.8,A8KC6,225,4,25,21.4,,1016,20000,2,0,0
393,0.99808633,7365263,256,2019-04-03 06:00,1554271200,15.4,-70.8,A8KC6,225,4,25,21.4,,1016,20010,2,0,0
394,0.99808633,7848773,10256,2019-04-07 05:00,1554613199,10,-77.5,A8KC6,270,4,26,21.8,,1013,20000,2,2,2
394,0.99808633,7848886,256,2019-04-07 05:00,1554613199,10,-77.5,A8KC6,270,4,26,21.8,,1013,20010,2,2,2
395,0.99808633,8422198,10256,2019-04-12 06:00,1555048800,16.2,-84.7,A8KC6,270,9,26.5,24.5,,1011,20000,2,0,0
395,0.99808633,8422147,256,2019-04-12 06:00,1555048800,16.2,-84.7,A8KC6,270,9,26.5,24.5,,1011,20010,2,0,0
396,0.9980863332748413,9929699,10256,2019-04-24 08:00,1556092799,19.8,-94.3,A8KC6,90,4,23,13.4,,1010,20000,2,2,2
396,0.9980863332748413,9929739,256,2019-04-24 08:00,1556092799,19.8,-94.3,A8KC6,90,4,23,13.4,,1010,20010,2,2,2
396,0.9980863332748413,9929740,256,2019-04-24 08:00,1556092799,19.8,-94.3,A8KC6,90,4,23,13.4,,1010,20010,2,2,2
397,0.99808633,7208298,10256,2019-04-02 00:00,1554163200,22.3,68.4,A8KM8,270,7,24,,,1010,10000,3,0,0
397,0.99808633,7208312,256,2019-04-02 00:00,1554163200,22.3,68.4,A8KM8,270,7,24,,,1010,10010,3,0,0
398,0.99808633,7240056,10256,2019-04-02 06:00,1554184800,22.7,67,A8KM8,270,7,27,22.6,,1012,4000,3,2,2
398,0.99808633,7240055,256,2019-04-02 06:00,1554184800,22.7,67,A8KM8,270,7,27,22.6,,1012,4010,3,2,2
399,0.99808633,7302217,10256,2019-04-02 18:00,1554228000,23.3,64.6,A8KM8,270,7,25,22,,1010,2000,3,2,2
399,0.99808633,7302213,256,2019-04-02 18:00,1554228000,23.3,64.6,A8KM8,270,7,25,22,,1010,2010,3,2,2
400,0.99808633,7333532,10256,2019-04-03 00:00,1554249600,23.7,63.3,A8KM8,270,7,25,,,1009,10000,0,0,0
400,0.99808633,7333589,256,2019-04-03 00:00,1554249600,23.7,63.3,A8KM8,270,7,25,,,1009,10010,0,0,0
401,0.99808633,7397732,10256,2019-04-03 12:00,1554292800,24.4,60.5,A8KM8,270,7,29,23.2,,1010,10000,0,,
401,0.99808633,7397805,256,2019-04-03 12:00,1554292800,24.4,60.5,A8KM8,270,7,29,23.2,,1010,10010,0,,
402,0.99808633,7423565,10256,2019-04-03 18:00,1554314400,24.7,59.3,A8KM8,315,7,27,21,,1012,2000,3,2,2
402,0.99808633,7423618,256,2019-04-03 18:00,1554314400,24.7,59.3,A8KM8,315,7,27,21,,1012,2010,3,2,2
403,0.99808633,7482211,10256,2019-04-04 06:00,1554357600,25.3,56.7,A8KM8,270,7,25,22,,1014,4000,5,2,2
403,0.99808633,7482231,256,2019-04-04 06:00,1554357600,25.3,56.7,A8KM8,270,7,25,22,,1014,4010,5,2,2
404,0.9980863332748413,7941374,10256,2019-04-08 00:00,1554681600,26,55.6,A8KM8,45,7,25,17,,1006.5,20000,2,0,0
404,0.9980863332748413,7941388,256,2019-04-08 00:00,1554681600,26,55.6,A8KM8,45,7,25,17,,1006.5,20010,2,0,0
404,0.9980863332748413,7942166,256,2019-04-08 00:00,1554681600,26,55.6,A8KM8,45,7,25,17,,1006.5,20000,2,0,0
405,0.9980863332748413,7967293,10256,2019-04-08 06:00,1554703200,26.3,56.6,A8KM8,135,7,26,14.5,,1009,10000,3,1,1
405,0.9980863332748413,7969197,256,2019-04-08 06:00,1554703200,26.3,56.6,A8KM8,135,7,26,14.5,,1009,10010,3,1,1
405,0.9980863332748413,7971144,256,2019-04-08 06:00,1554703200,26.3,56.6,A8KM8,135,7,26,14.5,,1009,10000,3,1,1
406,0.99808633,8021079,10256,2019-04-08 18:00,1554746400,24.6,56.6,A8KM8,0,0,23,16.5,,1009,10000,3,1,1
406,0.99808633,8022851,256,2019-04-08 18:00,1554746400,24.6,56.6,A8KM8,0,0,23,16.5,,1009,10010,3,1,1
407,0.99808633,8155332,10256,2019-04-10 00:00,1554854400,24.2,58.1,A8KM8,90,7,26,23.1,,1009,20000,2,0,0
407,0.99808633,8157023,256,2019-04-10 00:00,1554854400,24.2,58.1,A8KM8,90,7,26,23.1,,1009,20010,2,0,0
408,0.99808633,8181307,10256,2019-04-10 06:00,1554876000,23.7,59.6,A8KM8,90,7,27,21.1,,1013,10000,3,1,1
408,0.99808633,8183243,256,2019-04-10 06:00,1554876000,23.7,59.6,A8KM8,90,7,27,21.1,,1013,10010,3,1,1
409,0.99808633,8211239,10256,2019-04-10 12:00,1554897600,23.2,61.2,A8KM8,90,7,29,26.2,,1011,10000,1,0,0
409,0.99808633,8211327,256,2019-04-10 12:00,1554897600,23.2,61.2,A8KM8,90,7,29,26.2,,1011,10010,1,0,0
410,0.99808633,8232561,10256,2019-04-10 18:00,1554919200,22.8,62.6,A8KM8,180,7,26,20.1,,1012,10000,3,1,1
410,0.99808633,8234348,256,2019-04-10 18:00,1554919200,22.8,62.6,A8KM8,180,7,26,20.1,,1012,10010,3,1,1
411,0.99808633,8263576,10256,2019-04-11 00:00,1554940800,22.3,64.2,A8KM8,90,7,25,23.5,,1012,10000,0,0,0
411,0.99808633,8263965,256,2019-04-11 00:00,1554940800,22.3,64.2,A8KM8,90,7,25,23.5,,1012,10010,0,0,0
412,0.99808633,8291466,10256,2019-04-11 06:00,1554962400,21.6,65.4,A8KM8,135,7,26,23.9,,1013,10000,3,1,1
412,0.99808633,8292075,256,2019-04-11 06:00,1554962400,21.6,65.4,A8KM8,135,7,26,23.9,,1013,10010,3,1,1
413,0.99808633,8320234,10256,2019-04-11 12:00,1554984000,20.6,66.4,A8KM8,135,7,31,22.3,,1011,10000,1,,
413,0.99808633,8322627,256,2019-04-11 12:00,1554984000,20.6,66.4,A8KM8,135,7,31,22.3,,1011,10010,1,,
414,0.99808633,8356513,10256,2019-04-11 19:00,1555009200,19.4,67.6,A8KM8,135,7,25,22.1,,1011,10000,3,1,1
414,0.99808633,8356503,256,2019-04-11 19:00,1555009200,19.4,67.6,A8KM8,135,7,25,22.1,,1011,10010,3,1,1
415,0.99808633,8385727,10256,2019-04-12 00:00,1555027200,18.4,68.6,A8KM8,135,7,25,22,,1011,10000,1,,
415,0.99808633,8386157,256,2019-04-12 00:00,1555027200,18.4,68.6,A8KM8,135,7,25,22,,1011,10010,1,,
416,0.99808633,8413767,10256,2019-04-12 06:00,1555048800,17.5,69.5,A8KM8,135,7,28,23.6,,1014,10000,3,1,1
416,0.99808633,8415606,256,2019-04-12 06:00,1555048800,17.5,69.5,A8KM8,135,7,28,23.6,,1014,10010,3,1,1
417,0.99808633,8448406,10256,2019-04-12 12:00,1555070400,16.4,70.6,A8KM8,135,7,30,25.8,,1010,10000,1,,
417,0.99808633,8448651,256,2019-04-12 12:00,1555070400,16.4,70.6,A8KM8,135,7,30,25.8,,1010,10010,1,,
418,0.99808633,8475713,10256,2019-04-12 18:00,1555092000,15.4,71.6,A8KM8,135,7,26,23.1,,1010,10000,1,1,1
418,0.99808633,8477319,256,2019-04-12 18:00,1555092000,15.4,71.6,A8KM8,135,7,26,23.1,,1010,10010,1,1,1
419,0.99808633,8510439,10256,2019-04-13 00:00,1555113600,14.3,72.6,A8KM8,135,7,27,24.1,,1009,10000,0,,
419,0.99808633,8512759,256,2019-04-13 00:00,1555113600,14.3,72.6,A8KM8,135,7,27,24.1,,1009,10010,0,,
420,0.99808633,8576640,10256,2019-04-13 12:00,1555156800,11.9,74.3,A8KM8,135,7,31,25.4,,1009,10000,0,,
420,0.99808633,8576924,256,2019-04-13 12:00,1555156800,11.9,74.3,A8KM8,135,7,31,25.4,,1009,10010,0,,
421,0.99808633,8604694,10256,2019-04-13 18:00,1555178400,10.7,74.9,A8KM8,135,7,28,25.2,,1011,10000,3,2,2
421,0.99808633,8606658,256,2019-04-13 18:00,1555178400,10.7,74.9,A8KM8,135,7,28,25.2,,1011,10010,3,2,2
422,0.99808633,8634860,10256,2019-04-14 00:00,1555200000,9.4,75.7,A8KM8,135,7,29,24.8,,1009,10000,1,,
422,0.99808633,8636865,256,2019-04-14 00:00,1555200000,9.4,75.7,A8KM8,135,7,29,24.8,,1009,10010,1,,
423,0.99808633,8666461,10256,2019-04-14 06:00,1555221600,8.3,76.6,A8KM8,135,7,31,31,,1012,10000,3,2,2
423,0.99808633,8668461,256,2019-04-14 06:00,1555221600,8.3,76.6,A8KM8,135,7,31,31,,1012,10010,3,2,2
424,0.99808633,8702370,10256,2019-04-14 12:00,1555243200,7.4,77.8,A8KM8,135,7,32,25,,1009,10000,2,0,0
424,0.99808633,8702438,256,2019-04-14 12:00,1555243200,7.4,77.8,A8KM8,135,7,32,25,,1009,10010,2,0,0
425,0.99808633,8728971,10256,2019-04-14 18:00,1555264800,6.5,78.9,A8KM8,135,7,28,26.6,,1011,10000,1,2,2
425,0.99808633,8731065,256,2019-04-14 18:00,1555264800,6.5,78.9,A8KM8,135,7,28,26.6,,1011,10010,1,2,2
426,0.99808633,8768639,10256,2019-04-15 00:00,1555286400,5.7,80.1,A8KM8,90,7,28,25.9,,1009,10000,3,1,1
426,0.99808633,8768909,256,2019-04-15 00:00,1555286400,5.7,80.1,A8KM8,90,7,28,25.9,,1009,10010,3,1,1
427,0.99808633,8790953,10256,2019-04-15 06:00,1555308000,5.7,81.4,A8KM8,90,7,28,25.2,,1013,4000,63,0,0
427,0.99808633,8791537,256,2019-04-15 06:00,1555308000,5.7,81.4,A8KM8,90,7,28,25.2,,1013,4010,63,0,0
428,0.99808633,8823731,10256,2019-04-15 12:00,1555329600,5.8,83,A8KM8,90,7,27,24.1,,1009,10000,62,2,2
428,0.99808633,8823807,256,2019-04-15 12:00,1555329600,5.8,83,A8KM8,90,7,27,24.1,,1009,10010,62,2,2
