Cluster ID,confidence_score,MAROB_ID,IID,MESSZEIT,KENNUNG,GEOGR_BREITE,GEOGR_LAENGE,FEUCHTTEMPERATUR,WASSERTEMPERATUR,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER
290,0.9999308586120605,8917249,384,2019-04-15 05:00,DBFH, 53.5000, 008.6000,, 13.10, 1023.80,,509
290,0.9999308586120605,8916838,10384,2019-04-15 05:00,DBFH, 53.5000, 008.6000,, 13.10, 1023.80,,509
290,0.9999308586120605,8916822,384,2019-04-15 05:00,DBFH, 53.5000, 008.6000,, 13.10, 1023.80,,509
290,0.9999308586120605,8783611,10384,2019-04-15 05:00,DBFH, 53.5000, 008.6000,, 05.90, 1029.20,,509
291,0.99993086,8861802,10384,2019-04-15 05:00,DBFI, 53.9000, 008.7000,, 09.50, 1025.50,,509
291,0.99993086,8800172,10384,2019-04-15 05:00,DBFI, 53.9000, 008.7000,, 09.20, 1030.60,,509
292,0.99993086,8783631,10384,2019-04-15 05:00,DBFR, 53.5000, 008.6000,, 08.70, 1030.10,,509
292,0.99993086,8845621,10384,2019-04-15 05:00,DBFR, 53.5000, 008.6000,, 09.40, 1024.70,,509
2114,,8800160,10384,2019-04-15 05:00,DBFX, 53.5000, 008.6000,, 10.10, 1030.00,,509
293,0.9999308586120605,8845638,384,2019-04-15 05:00,DBJM, 53.9000, 008.9000,, 09.20, 1025.80,,509
293,0.9999308586120605,8845671,10384,2019-04-15 05:00,DBJM, 53.9000, 008.9000,, 09.20, 1025.80,,509
2115,,8783632,10384,2019-04-15 05:00,DBJM, 54.0000, 008.5000,, 07.20, 1030.50,,509
294,0.9999308586120605,8850884,10384,2019-04-15 05:00,DBKR, 54.1000, 012.1000,, 09.90, 1028.30,,509
294,0.9999308586120605,8851030,384,2019-04-15 05:00,DBKR, 54.1000, 012.1000,, 09.90, 1028.30,,509
294,0.9999308586120605,8789315,10384,2019-04-15 05:00,DBKR, 54.1000, 012.1000,, 08.60, 1032.00,,509
294,0.9999308586120605,8789154,384,2019-04-15 05:00,DBKR, 54.1000, 012.1000,, 08.60, 1032.00,,509
295,0.9999204778724637,8785152,10384,2019-04-15 05:00,DBKV, 54.3300, 010.1800,, 07.79, 1032.20,,
295,0.9999204778724637,8847314,10384,2019-04-15 05:00,DBKV, 54.3300, 010.1800,, 07.99, 1028.00,,
295,0.9999110211449609,8846807,384,2019-04-15 05:00,DBKV, 54.3000, 010.2000,, 08.00, 1028.00,,509
295,0.9999110211449609,8784526,384,2019-04-15 05:00,DBKV, 54.3000, 010.2000,, 07.80, 1032.20,,509
296,0.7711993490248171,8785356,10384,2019-04-15 05:00,DBLK,-52.9000,-070.8000,, 08.20, 0996.50,,509
296,0.7711993490248171,8847436,384,2019-04-15 05:00,DBLK,-53.2000,-070.8000,, 08.30, 0992.80,,509
296,0.7711993490248171,8847501,10384,2019-04-15 05:00,DBLK,-53.2000,-070.8000,, 08.30, 0992.80,,509
296,0.7711993490248171,8785325,384,2019-04-15 05:00,DBLK,-52.9000,-070.8000,, 08.20, 0996.50,,509
297,0.9932992154068193,8846680,384,2019-04-15 05:00,DBND, 54.3000, 010.2000,, 08.40, 1028.10,,509
297,0.9932992154068193,8784528,384,2019-04-15 05:00,DBND, 54.3000, 010.2000,, 08.00, 1032.30,,509
297,0.9932993343094636,8785153,10384,2019-04-15 05:00,DBND, 54.3300, 010.1500,, 08.02, 1032.30,,
297,0.9932993343094636,8847309,10384,2019-04-15 05:00,DBND, 54.3300, 010.1500,, 08.38, 1028.10,,
298,0.99998385,8850231,10256,2019-04-15 05:00,DITI2, 28.8000,-094.4000, 18.00,, 1021.60,20000,3
298,0.99998385,8849791,256,2019-04-15 05:00,DITI2, 28.8000,-094.4000,,, 1021.60,20010,3
299,0.9842852324176149,8846678,384,2019-04-15 05:00,EUCDE03, 53.5000, 010.0000,,, 1026.00,,509
299,0.9842852831173927,8847305,10384,2019-04-15 05:00,EUCDE03, 53.5400, 009.9500,,, 1026.00,,
299,0.9842852831173927,8785155,10384,2019-04-15 05:00,EUCDE03, 53.5400, 009.9500,,, 1031.40,,
299,0.9842852324176149,8784546,384,2019-04-15 05:00,EUCDE03, 53.5000, 010.0000,,, 1031.40,,509
300,0.9965232015110783,8784544,384,2019-04-15 05:00,EUCDE04, 51.7000,-005.8000,,, 1013.80,,509
300,0.9965232015110783,8785136,10384,2019-04-15 05:00,EUCDE04, 51.6800,-005.8500,,, 1013.80,,
301,0.999902606010437,8847276,10384,2019-04-15 05:00,EUCDE04, 53.5300,-003.3800,,, 1013.90,,
301,0.999902606010437,8846659,384,2019-04-15 05:00,EUCDE04, 53.5000,-003.4000,,, 1013.90,,509
302,0.9998195171356201,8784533,384,2019-04-15 05:00,EUCDE06, 48.8000,-023.5000,,, 1001.10,,509
303,0.9999589323997498,8846801,384,2019-04-15 05:00,EUCDE06, 49.8000,-018.2000,,, 0999.70,,509
302,0.9998195171356201,8785134,10384,2019-04-15 05:00,EUCDE06, 48.7800,-023.5300,,, 1001.10,,
303,0.9999589323997498,8847286,10384,2019-04-15 05:00,EUCDE06, 49.7800,-018.1800,,, 0999.70,,
304,0.9979906209073496,8784535,384,2019-04-15 05:00,EUCDE07, 40.7000,-074.1000,,, 0997.70,,509
304,0.9971612007799086,8785135,10384,2019-04-15 05:00,EUCDE07, 40.6800,-074.1500,,, 0997.70,,
304,0.9998846786077431,8847275,10384,2019-04-15 05:00,EUCDE07, 40.7000,-074.1400,,, 0995.20,,
304,0.9979906209073496,8846658,384,2019-04-15 05:00,EUCDE07, 40.7000,-074.1000,,, 0995.20,,509
305,0.9999906420707703,8785125,10384,2019-04-15 05:00,EUCDE08, 50.4800,-000.0100,, 10.53, 1023.10,,
306,0.9985310435597421,8846682,384,2019-04-15 05:00,EUCDE08, 49.8000,-004.6000,, 11.00, 1010.90,,509
305,0.9999906420707703,8784509,384,2019-04-15 05:00,EUCDE08, 50.5000, 000.0000,, 10.50, 1023.10,,509
306,0.9985310435597421,8847281,10384,2019-04-15 05:00,EUCDE08, 49.7900,-004.6500,, 11.05, 1010.90,,
308,0.9981212615966797,8847283,10384,2019-04-15 05:00,EUCDE09, 49.1300,-067.1600,, 01.95, 0993.00,,
307,0.9807534810943171,8785130,10384,2019-04-15 05:00,EUCDE09, 47.5400,-070.1500,, 02.92, 1009.00,,
307,0.9807534810943171,8784499,384,2019-04-15 05:00,EUCDE09, 47.5000,-070.1000,, 02.90, 1009.00,,509
308,0.9981212615966797,8846689,384,2019-04-15 05:00,EUCDE09, 49.1000,-067.2000,, 01.90, 0993.00,,509
309,0.9999204778724637,8785148,10384,2019-04-15 05:00,EUCDE10, 53.5300, 008.5800,,, 1030.20,,
309,0.9999110211449609,8846668,384,2019-04-15 05:00,EUCDE10, 53.5000, 008.6000,,, 1024.50,,509
309,0.9999204778724637,8847302,10384,2019-04-15 05:00,EUCDE10, 53.5300, 008.5800,,, 1024.50,,
309,0.9999110211449609,8784491,384,2019-04-15 05:00,EUCDE10, 53.5000, 008.6000,,, 1030.20,,509
310,0.9996654391341853,8785167,10384,2019-04-15 05:00,EUCDE12,-29.6900, 031.1600,,, 1011.70,,
311,0.9999589323997498,8846687,384,2019-04-15 05:00,EUCDE12,-29.9000, 031.0000,,, 1013.40,,509
310,0.9996654391341853,8784500,384,2019-04-15 05:00,EUCDE12,-29.7000, 031.2000,,, 1011.70,,509
311,0.9999589323997498,8847323,10384,2019-04-15 05:00,EUCDE12,-29.8800, 031.0200,,, 1013.40,,
312,0.9999598674353388,8846649,384,2019-04-15 05:00,EUCDE13, 53.5000, 010.0000,,, 1026.10,,509
312,0.9999958581561935,8785150,10384,2019-04-15 05:00,EUCDE13, 53.5300, 010.0000,,, 1031.40,,
312,0.9999598674353388,8784504,384,2019-04-15 05:00,EUCDE13, 53.5000, 010.0000,,, 1031.40,,509
312,0.9999958581561935,8847299,10384,2019-04-15 05:00,EUCDE13, 53.5300, 010.0000,,, 1026.10,,
313,0.9981212615966797,8784525,384,2019-04-15 05:00,EUCDE14, 07.1000,-080.0000,,, 1010.80,,509
314,0.9989855289739391,8846686,384,2019-04-15 05:00,EUCDE14, 09.0000,-079.6000,,, 1011.20,,509
314,0.9989855289739391,8847308,10384,2019-04-15 05:00,EUCDE14, 08.9600,-079.5700,,, 1011.20,,
313,0.9981212615966797,8785157,10384,2019-04-15 05:00,EUCDE14, 07.1300,-079.9600,,, 1010.80,,
315,0.9999261362561297,8846683,384,2019-04-15 05:00,EUCDE16, 51.9000, 004.4000,,, 1018.80,,509
315,0.9999378519124802,8847311,10384,2019-04-15 05:00,EUCDE16, 51.8900, 004.4300,,, 1018.80,,
315,0.9999261362561297,8784486,384,2019-04-15 05:00,EUCDE16, 51.9000, 004.4000,,, 1026.90,,509
315,0.9999378519124802,8785145,10384,2019-04-15 05:00,EUCDE16, 51.8900, 004.4300,,, 1026.90,,
317,0.9999991059303284,8847287,10384,2019-04-15 05:00,EUCDE17, 63.8900,-022.9000,,, 1012.30,,
316,0.9999906420707703,8784508,384,2019-04-15 05:00,EUCDE17, 63.3000,-015.3000,,, 1016.50,,509
316,0.9999906420707703,8785124,10384,2019-04-15 05:00,EUCDE17, 63.3200,-015.3100,,, 1016.50,,
317,0.9999991059303284,8846803,384,2019-04-15 05:00,EUCDE17, 63.9000,-022.9000,,, 1012.30,,509
319,0.9999474287033081,8846681,384,2019-04-15 05:00,EUCDE18, 15.6000,-099.2000,,, 1013.60,,509
319,0.9999474287033081,8847317,10384,2019-04-15 05:00,EUCDE18, 15.6400,-099.2100,,, 1013.60,,
318,0.9975973963685734,8784531,384,2019-04-15 05:00,EUCDE18, 17.4000,-102.7000,,, 1014.00,,509
318,0.9975973963685734,8785162,10384,2019-04-15 05:00,EUCDE18, 17.3500,-102.6700,,, 1014.00,,
320,0.9999960660934448,8784527,384,2019-04-15 05:00,EUCDE19, 32.1000, 134.9000,,, 1013.60,,509
321,0.9999960660934448,8847289,10384,2019-04-15 05:00,EUCDE19, 33.3900, 138.7900,,, 1013.50,,
320,0.9999960660934448,8785126,10384,2019-04-15 05:00,EUCDE19, 32.1100, 134.8900,,, 1013.60,,
321,0.9999960660934448,8846665,384,2019-04-15 05:00,EUCDE19, 33.4000, 138.8000,,, 1013.50,,509
323,0.9998589158058167,8846664,384,2019-04-15 05:00,EUCDE20, 18.3000,-075.5000,,, 1015.70,,509
323,0.9998589158058167,8847306,10384,2019-04-15 05:00,EUCDE20, 18.3000,-075.4600,,, 1015.70,,
322,0.9989855289739391,8785158,10384,2019-04-15 05:00,EUCDE20, 15.4400,-078.1300,,, 1012.80,,
322,0.9989855289739391,8784532,384,2019-04-15 05:00,EUCDE20, 15.4000,-078.1000,,, 1012.80,,509
324,0.9999778270721436,8785168,10384,2019-04-15 05:00,EUCDE22, 16.5700, 040.7100,,, 1010.80,,
325,0.9999926686286926,8846669,384,2019-04-15 05:00,EUCDE22, 14.1000, 042.3000,,, 1007.70,,509
324,0.9999778270721436,8784543,384,2019-04-15 05:00,EUCDE22, 16.6000, 040.7000,,, 1010.80,,509
325,0.9999926686286926,8847321,10384,2019-04-15 05:00,EUCDE22, 14.1000, 042.3200,,, 1007.70,,
327,0.9997690320014954,8846667,384,2019-04-15 05:00,EUCDE23, 51.3000, 004.4000,,, 1017.50,,509
327,0.9997690320014954,8847301,10384,2019-04-15 05:00,EUCDE23, 51.2600, 004.3800,,, 1017.50,,
326,0.9999778270721436,8785151,10384,2019-04-15 05:00,EUCDE23, 51.3300, 004.3100,,, 1026.10,,
326,0.9999778270721436,8784524,384,2019-04-15 05:00,EUCDE23, 51.3000, 004.3000,,, 1026.10,,509
328,0.9998473253347848,8846676,384,2019-04-15 05:00,EUCDE24, 29.8000, 122.6000,,, 1018.50,,509
328,0.9998526362136669,8847319,10384,2019-04-15 05:00,EUCDE24, 29.8200, 122.6300,,, 1018.50,,
328,0.9998526362136669,8785164,10384,2019-04-15 05:00,EUCDE24, 29.8200, 122.6300,,, 1021.20,,
328,0.9998473253347848,8784501,384,2019-04-15 05:00,EUCDE24, 29.8000, 122.6000,,, 1021.20,,509
329,0.9999413825566408,8846677,384,2019-04-15 05:00,EUCDE25, 32.7000,-016.7000,,, 1020.00,,509
329,0.9999413825566408,8784495,384,2019-04-15 05:00,EUCDE25, 32.7000,-016.7000,,, 1018.00,,509
329,0.999957075219397,8785128,10384,2019-04-15 05:00,EUCDE25, 32.7400,-016.7100,,, 1018.00,,
329,0.999957075219397,8847280,10384,2019-04-15 05:00,EUCDE25, 32.7400,-016.7100,,, 1020.00,,
330,0.9999238848686218,8785163,10384,2019-04-15 05:00,EUCDE26, 19.3900,-095.8700,,, 1020.20,,
331,0.9992069602035034,8847316,10384,2019-04-15 05:00,EUCDE26, 19.1200,-096.0400,,, 1018.90,,
331,0.9992069602035034,8846673,384,2019-04-15 05:00,EUCDE26, 19.1000,-096.0000,,, 1018.90,,509
330,0.9999238848686218,8784542,384,2019-04-15 05:00,EUCDE26, 19.4000,-095.9000,,, 1020.20,,509
332,0.9989855289739391,8785123,10384,2019-04-15 05:00,EUCDE27, 34.7400,-048.8300,,, 1024.40,,
332,0.9989855289739391,8784507,384,2019-04-15 05:00,EUCDE27, 34.7000,-048.8000,,, 1024.40,,509
333,0.9999960660934448,8846688,384,2019-04-15 05:00,EUCDE27, 37.1000,-045.0000,,, 1018.90,,509
333,0.9999960660934448,8847282,10384,2019-04-15 05:00,EUCDE27, 37.1100,-045.0100,,, 1018.90,,
334,0.9996654391341853,8785165,10384,2019-04-15 05:00,EUCDE28,-17.9100, 146.3400,,, 1014.50,,
334,0.9996654391341853,8784547,384,2019-04-15 05:00,EUCDE28,-17.9000, 146.3000,,, 1014.50,,509
335,0.9999826550483704,8847318,10384,2019-04-15 05:00,EUCDE28,-14.6900, 145.4200,,, 1013.20,,
335,0.9999826550483704,8846662,384,2019-04-15 05:00,EUCDE28,-14.7000, 145.4000,,, 1013.20,,509
337,0.9955557583755333,8846670,384,2019-04-15 05:00,EUCDE29, 10.3000, 075.9000,,, 1010.90,,509
336,0.9994524717460705,8784496,384,2019-04-15 05:00,EUCDE29, 09.7000, 076.1000,,, 1012.10,,509
337,0.9955557583755333,8847322,10384,2019-04-15 05:00,EUCDE29, 10.2600, 075.9400,,, 1010.90,,
336,0.9994524717460705,8785166,10384,2019-04-15 05:00,EUCDE29, 09.6500, 076.0800,,, 1012.10,,
338,0.9999826550483704,8784541,384,2019-04-15 05:00,EUCDE30, 50.5000, 001.0000,,, 1022.70,,509
339,0.9998195171356201,8847312,10384,2019-04-15 05:00,EUCDE30, 51.3800, 003.7300,,, 1017.50,,
338,0.9999826550483704,8785154,10384,2019-04-15 05:00,EUCDE30, 50.5100, 000.9800,,, 1022.70,,
339,0.9998195171356201,8846684,384,2019-04-15 05:00,EUCDE30, 51.4000, 003.7000,,, 1017.50,,509
340,0.9996654391341853,8785160,10384,2019-04-15 05:00,EUCDE31,-12.4900,-077.0600,,, 1012.80,,
341,0.9895237088381468,8846802,256,2019-04-15 05:00,EUCDE31,-12.0000,-077.1000,,, 1013.40,,508
341,0.9895237088381468,8847310,10384,2019-04-15 05:00,EUCDE31,-12.0500,-077.1400,,, 1013.40,,
340,0.9996654391341853,8784534,256,2019-04-15 05:00,EUCDE31,-12.5000,-077.1000,,, 1012.80,,508
342,0.9999967813491821,8785161,10384,2019-04-15 05:00,EUCDE33, 29.9100,-090.1100,,, 1017.70,,
342,0.9999599521837143,8784494,256,2019-04-15 05:00,EUCDE33, 29.9000,-090.1000,,, 1017.70,,508
342,0.9999599521837143,8846663,256,2019-04-15 05:00,EUCDE33, 29.9000,-090.1000,,, 1021.70,,508
342,0.9999967813491821,8847315,10384,2019-04-15 05:00,EUCDE33, 29.9100,-090.1100,,, 1021.70,,
343,0.9948096866694816,8846612,10384,2019-04-15 05:00,EUCDE39, 31.8000, 034.7000,,, 1015.80,,
343,0.992659788503727,8847304,10384,2019-04-15 05:00,EUCDE39, 31.8300, 034.6500,,, 1015.80,,
343,0.9948095945678894,8846675,384,2019-04-15 05:00,EUCDE39, 31.8000, 034.7000,,, 1015.80,,509
343,0.9948096866694816,8784475,10384,2019-04-15 05:00,EUCDE39, 31.8000, 034.7000,,, 1016.00,,
343,0.9948095945678894,8784492,384,2019-04-15 05:00,EUCDE39, 31.8000, 034.7000,,, 1016.00,,509
343,0.992659788503727,8785149,10384,2019-04-15 05:00,EUCDE39, 31.8300, 034.6500,,, 1016.00,,
344,0.99998385,8787691,256,2019-04-15 05:00,V7WU3, 33.0000, 159.7000,, 17.00, 1028.00,20010,3
344,0.99998385,8787680,10256,2019-04-15 05:00,V7WU3, 33.0000, 159.7000, 09.50, 17.00, 1028.00,20000,3
345,0.99993086,8789886,384,2019-04-15 06:00,6201065, 54.0000, 006.6000,,, 1030.60,,509
345,0.99993086,8851454,384,2019-04-15 06:00,6201065, 54.0000, 006.6000,,, 1025.20,,509
346,0.99993086,8851477,384,2019-04-15 06:00,6201066, 55.2000, 007.2000,,, 1027.50,,509
346,0.99993086,8789887,384,2019-04-15 06:00,6201066, 55.2000, 007.2000,,, 1032.80,,509
347,0.99998385,8855178,10256,2019-04-15 06:00,9HA3474, 03.3000, 105.5000, 26.00, 31.00, 1010.50,20000,2
347,0.99998385,8855507,256,2019-04-15 06:00,9HA3474, 03.3000, 105.5000,, 31.00, 1010.50,20010,2
348,0.99998474,8791207,256,2019-04-15 06:00,9HA3769, 36.2000, 121.1000,,, 1017.50,4010,5
348,0.99998474,8791209,10256,2019-04-15 06:00,9HA3769, 36.2000, 121.1000, 10.50,, 1017.50,4000,5
349,0.99998385,8790667,256,2019-04-15 06:00,9HA4143, 15.7000, 113.0000,, 30.00, 1011.00,20010,2
349,0.99998385,8790358,10256,2019-04-15 06:00,9HA4143, 15.7000, 113.0000, 26.00, 30.00, 1011.00,20000,2
350,0.99998385,8885261,256,2019-04-15 06:00,9V8402,-10.4000, 140.4000,, 29.00, 1009.50,20010,2
350,0.99998385,8885298,10256,2019-04-15 06:00,9V8402,-10.4000, 140.4000,, 29.00, 1009.50,20000,2
351,0.99998385,8794747,256,2019-04-15 06:00,A8GU6, 33.7000,-076.9000,, 22.00, 1006.00,10010,3
351,0.99998385,8794715,10256,2019-04-15 06:00,A8GU6, 33.7000,-076.9000, 22.00, 22.00, 1006.00,10000,3
352,0.99998385,8794748,256,2019-04-15 06:00,A8IE9, 47.8000,-172.5000,, 04.20, 1003.50,20010,3
352,0.99998385,8794716,10256,2019-04-15 06:00,A8IE9, 47.8000,-172.5000, 07.00, 04.20, 1003.50,20000,3
353,0.9999838471412659,8793593,10256,2019-04-15 06:00,A8IG2, 18.2000, 114.5000,,, 1012.80,10000,509
354,0.9999838471412659,8855182,10256,2019-04-15 06:00,A8IG2, 15.4000, 112.5000,,, 1012.30,10000,509
353,0.9999838471412659,8793872,256,2019-04-15 06:00,A8IG2, 18.2000, 114.5000,,, 1012.80,10010,510
354,0.9999838471412659,8855456,256,2019-04-15 06:00,A8IG2, 15.4000, 112.5000,,, 1012.30,10010,510
356,0.9999838471412659,8854515,10256,2019-04-15 06:00,A8KM8, 05.8000, 084.3000, 24.00, 29.00, 1012.00,10000,13
356,0.9999838471412659,8854598,256,2019-04-15 06:00,A8KM8, 05.8000, 084.3000,, 29.00, 1012.00,10010,13
355,0.9999847412109375,8791537,256,2019-04-15 06:00,A8KM8, 05.7000, 081.4000,, 31.00, 1013.00,4010,63
355,0.9999847412109375,8790953,10256,2019-04-15 06:00,A8KM8, 05.7000, 081.4000, 26.00, 31.00, 1013.00,4000,63
357,0.99998385,8789381,10256,2019-04-15 06:00,A8KY7, 31.5000, 126.8000,, 12.00, 1019.00,10000,2
357,0.99998385,8791533,256,2019-04-15 06:00,A8KY7, 31.5000, 126.8000,, 12.00, 1019.00,10010,2
359,0.9999308586120605,8859852,256,2019-04-15 06:00,A8LK7, 45.7000,-031.1000,,, 0987.00,,56
359,0.9999308586120605,8859805,10256,2019-04-15 06:00,A8LK7, 45.7000,-031.1000, 12.00,, 0987.00,,56
358,0.9999308586120605,8803807,10256,2019-04-15 06:00,A8LK7, 45.0000,-035.8000, 12.00,, 0990.00,,50
358,0.9999308586120605,8803909,256,2019-04-15 06:00,A8LK7, 45.0000,-035.8000,,, 0990.00,,50
361,0.9999838471412659,8865437,256,2019-04-15 06:00,A8LN2, 39.2000,-009.8000,, 06.00, 1018.00,10010,2
360,0.9999838471412659,8797995,256,2019-04-15 06:00,A8LN2, 36.8000,-009.2000,, 17.20, 1013.00,10010,1
361,0.9999838471412659,8865389,10256,2019-04-15 06:00,A8LN2, 39.2000,-009.8000, 15.00, 06.00, 1018.00,10000,2
360,0.9999838471412659,8797964,10256,2019-04-15 06:00,A8LN2, 36.8000,-009.2000, 15.40, 17.20, 1013.00,10000,1
362,0.99998385,8793846,10256,2019-04-15 06:00,A8PC7, 12.2000,-082.2000, 25.00, 30.00, 1014.00,20000,2
362,0.99998385,8793844,256,2019-04-15 06:00,A8PC7, 12.2000,-082.2000,, 30.00, 1014.00,20010,2
363,0.9999838471412659,8790644,10256,2019-04-15 06:00,A8RH6, 01.5000, 005.5000, 24.50, 32.10, 1012.20,20000,1
363,0.9999838471412659,8790898,256,2019-04-15 06:00,A8RH6, 01.5000, 005.5000,, 32.10, 1012.20,20010,1
364,0.9999838471412659,8852027,256,2019-04-15 06:00,A8RH6, 00.8000, 002.9000,, 32.10, 1010.20,20010,1
364,0.9999838471412659,8852032,10256,2019-04-15 06:00,A8RH6, 00.8000, 002.9000, 26.70, 32.10, 1010.20,20000,1
365,0.99998385,8852541,10256,2019-04-15 06:00,A8UL3, 34.4000, 027.2000, 17.00, 17.00, 1013.00,10000,3
365,0.99998385,8852589,256,2019-04-15 06:00,A8UL3, 34.4000, 027.2000,, 17.00, 1013.00,10010,3
366,0.99998385,8854765,256,2019-04-15 06:00,A8UN3, 17.9000,-070.5000,, 27.00, 1015.00,20010,2
366,0.99998385,8854246,10256,2019-04-15 06:00,A8UN3, 17.9000,-070.5000, 23.00, 27.00, 1015.00,20000,2
368,0.9999838471412659,8855680,256,2019-04-15 06:00,A8VE3, 24.1000, 122.0000,, 27.00, 1013.50,20010,61
367,0.9999838471412659,8792677,10256,2019-04-15 06:00,A8VE3, 21.6000, 121.2000, 25.00, 28.00, 1012.00,20000,50
367,0.9999838471412659,8792711,256,2019-04-15 06:00,A8VE3, 21.6000, 121.2000,, 28.00, 1012.00,20010,50
368,0.9999838471412659,8855641,10256,2019-04-15 06:00,A8VE3, 24.1000, 122.0000, 21.00, 27.00, 1013.50,20000,61
369,0.99998385,8855275,10256,2019-04-15 06:00,A8ZU8, 28.2000, 033.2000,, 21.20, 1014.90,20000,5
369,0.99998385,8855447,256,2019-04-15 06:00,A8ZU8, 28.2000, 033.2000,, 21.20, 1014.90,20010,5
370,0.99998385,8854255,10256,2019-04-15 06:00,CQHW,-05.5000, 110.3000,, 28.00, 1006.00,10000,1
370,0.99998385,8854347,256,2019-04-15 06:00,CQHW,-05.5000, 110.3000,, 28.00, 1006.00,10010,1
371,0.99998385,8793689,10256,2019-04-15 06:00,CQIF3, 07.8000, 077.2000, 25.50, 29.20, 1011.60,10000,510
371,0.99998385,8793873,256,2019-04-15 06:00,CQIF3, 07.8000, 077.2000,, 29.20, 1011.60,10010,510
372,0.99998385,8789885,256,2019-04-15 06:00,CQIK3, 05.8000, 089.5000,, 30.00, 1012.20,10010,2
372,0.99998385,8789831,10256,2019-04-15 06:00,CQIK3, 05.8000, 089.5000, 25.00, 30.00, 1012.20,10000,2
373,0.9999871051994218,8792846,256,2019-04-15 06:00,CQIN5, 12.6000, 044.9000,, 28.00, 1013.00,10010,3
373,0.999987641195736,8792833,10256,2019-04-15 06:00,CQIN5, 12.6000, 044.9000, 27.00, 28.00, 1013.00,10000,3
373,0.9999923775935884,8854348,256,2019-04-15 06:00,CQIN5, 12.6000, 044.9000,, 28.00, 1011.00,10010,510
375,0.9999838471412659,8859806,10256,2019-04-15 06:00,CQIT,-08.2000, 044.9000, 24.00, 29.00, 1012.00,20000,2
375,0.9999838471412659,8859853,256,2019-04-15 06:00,CQIT,-08.2000, 044.9000,, 29.00, 1012.00,20010,2
374,0.9999838471412659,8792835,10256,2019-04-15 06:00,CQIT,-11.8000, 042.6000, 25.00, 29.00, 1013.70,10000,3
374,0.9999838471412659,8792845,256,2019-04-15 06:00,CQIT,-11.8000, 042.6000,, 29.00, 1013.70,10010,3
376,0.9999838471412659,8792843,256,2019-04-15 06:00,D5QI4, 04.0000, 052.8000,, 29.00, 1014.10,20010,1
377,0.9999838471412659,8854352,256,2019-04-15 06:00,D5QI4, 00.0000, 053.2000,, 30.00, 1012.90,20010,2
377,0.9999838471412659,8854262,10256,2019-04-15 06:00,D5QI4, 00.0000, 053.2000,, 30.00, 1012.90,20000,2
376,0.9999838471412659,8792831,10256,2019-04-15 06:00,D5QI4, 04.0000, 052.8000,, 29.00, 1014.10,20000,1
378,0.9999838471412659,8792844,256,2019-04-15 06:00,D5RG3, 36.4000,-008.9000,,, 1015.20,10010,2
379,0.9999838471412659,8854258,10256,2019-04-15 06:00,D5RG3, 35.9000,-007.5000,,, 1019.80,20000,2
379,0.9999838471412659,8854353,256,2019-04-15 06:00,D5RG3, 35.9000,-007.5000,,, 1019.80,20010,2
378,0.9999838471412659,8792830,10256,2019-04-15 06:00,D5RG3, 36.4000,-008.9000,,, 1015.20,10000,2
380,0.9999838471412659,8794745,256,2019-04-15 06:00,D5RZ3, 16.4000, 111.0000,,, 1012.50,10010,2
381,0.9999838471412659,8854259,10256,2019-04-15 06:00,D5RZ3, 18.6000, 112.5000, 26.00,, 1013.00,10000,2
381,0.9999838471412659,8854354,256,2019-04-15 06:00,D5RZ3, 18.6000, 112.5000,,, 1013.00,10010,2
380,0.9999838471412659,8794713,10256,2019-04-15 06:00,D5RZ3, 16.4000, 111.0000, 30.00,, 1012.50,10000,2
382,0.99998385,8794714,10256,2019-04-15 06:00,D5SI8, 15.3000, 113.1000, 32.00, 29.00, 1011.80,20000,509
382,0.99998385,8794746,256,2019-04-15 06:00,D5SI8, 15.3000, 113.1000,, 29.00, 1011.80,20010,509
2116,,8850450,10384,2019-04-15 06:00,DBBA, 54.1000, 012.1000,, 08.80, 1028.30,,509
2117,,8788663,10384,2019-04-15 06:00,DBBA, 54.4000, 012.4000,, 05.80, 1032.30,,509
2118,,8789918,10384,2019-04-15 06:00,DBBE, 13.0000,-121.5000,, 26.90, 1012.90,,509
2119,,8851491,10384,2019-04-15 06:00,DBBE, 13.6000,-123.8000,, 27.00, 1013.70,,509
383,0.99998385,8851977,10256,2019-04-15 06:00,DBBH, 16.6000,-062.1000,, 26.60, 1015.70,20000,2
383,0.99998385,8851989,256,2019-04-15 06:00,DBBH, 16.6000,-062.1000,, 26.60, 1015.70,20010,2
2120,,8851384,10384,2019-04-15 06:00,DBBT,-29.3000,-037.0000,, 24.70, 1019.70,,509
384,0.9999308586120605,8789339,384,2019-04-15 06:00,DBBT,-30.0000,-036.9000,, 24.60, 1019.90,,509
384,0.9999308586120605,8789351,10384,2019-04-15 06:00,DBBT,-30.0000,-036.9000,, 24.60, 1019.90,,509
385,0.99993086,8788431,10384,2019-04-15 06:00,DBEA, 54.0000, 008.2000,, 07.20, 1030.70,,509
385,0.99993086,8850183,10384,2019-04-15 06:00,DBEA, 54.0000, 008.2000,, 07.40, 1025.20,,509
2121,,8805470,10384,2019-04-15 06:00,DBFC, 54.2000, 012.1000,, 05.30, 1031.50,,509
386,0.9999308586120605,8916823,384,2019-04-15 06:00,DBFH, 53.5000, 008.6000,, 12.60, 1023.60,,509
