Cluster ID,confidence_score,MAROB_ID,IID,MESSZEIT,MESSZEIT_UNIX_TS,GEOGR_BREITE,GEOGR_LAENGE,KENNUNG,FAHRTRICHTUNG,FAHRTGESCHWINDIGKEIT,LUFTTEMPERATUR,TAUPUNKTTEMPERATUR,REL_FEUCHTE,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,VERLAUF1,VERLAUF2
1326,0.99808633,8129969,10256,2019-04-09 18:00,1554832800,28.8,-93.8,A8UN3,135,7,25,22.2,,1013,50000,2,0,0
1326,0.99808633,8130165,256,2019-04-09 18:00,1554832800,28.8,-93.8,A8UN3,135,7,25,22.2,,1013,50010,2,0,0
3598,,8154361,10256,2019-04-10 00:00,1554854400,27.9,-92.6,A8UN3,135,7,23.5,20.2,,1011,20000,2,0,0
1327,0.99808633,8183484,10256,2019-04-10 06:00,1554876000,26.9,-91.5,A8UN3,135,7,21,16.4,,1012,20000,2,0,0
1327,0.99808633,8183927,256,2019-04-10 06:00,1554876000,26.9,-91.5,A8UN3,135,7,21,16.4,,1012,20010,2,0,0
1328,0.99808633,8207445,10256,2019-04-10 12:00,1554897600,26,-90.4,A8UN3,135,7,21.4,17.6,,1011,20000,2,0,0
1328,0.99808633,8208465,256,2019-04-10 12:00,1554897600,26,-90.4,A8UN3,135,7,21.4,17.6,,1011,20010,2,0,0
1329,0.99808633,8234776,10256,2019-04-10 18:00,1554919200,25.1,-89.3,A8UN3,135,7,26,19.4,,1012.5,50000,2,0,0
1329,0.99808633,8235188,256,2019-04-10 18:00,1554919200,25.1,-89.3,A8UN3,135,7,26,19.4,,1012.5,50010,2,0,0
1330,0.99808633,8260368,10256,2019-04-11 00:00,1554940800,24.1,-88.2,A8UN3,135,7,24.2,21.9,,1010,20000,2,,
1330,0.99808633,8261431,256,2019-04-11 00:00,1554940800,24.1,-88.2,A8UN3,135,7,24.2,21.9,,1010,20010,2,,
1331,0.99808633,8291684,10256,2019-04-11 06:00,1554962400,23.2,-87.2,A8UN3,135,7,24.5,14.3,,1011,20000,2,0,0
1331,0.99808633,8291956,256,2019-04-11 06:00,1554962400,23.2,-87.2,A8UN3,135,7,24.5,14.3,,1011,20010,2,0,0
1332,0.99808633,8321124,10256,2019-04-11 12:00,1554984000,22.2,-86.1,A8UN3,135,7,24.5,21.4,,1010,20000,2,0,0
1332,0.99808633,8322042,256,2019-04-11 12:00,1554984000,22.2,-86.1,A8UN3,135,7,24.5,21.4,,1010,20010,2,0,0
1333,0.99808633,8352940,10256,2019-04-11 18:00,1555005600,21.5,-84.9,A8UN3,135,7,27,22.1,,1010,20000,2,0,0
1333,0.99808633,8353068,256,2019-04-11 18:00,1555005600,21.5,-84.9,A8UN3,135,7,27,22.1,,1010,20010,2,0,0
1334,0.99808633,8382535,10256,2019-04-12 00:00,1555027200,21.1,-83.5,A8UN3,90,7,26.1,23.5,,1009,20000,2,0,0
1334,0.99808633,8383750,256,2019-04-12 00:00,1555027200,21.1,-83.5,A8UN3,90,7,26.1,23.5,,1009,20010,2,0,0
1335,0.99808633,8415054,10256,2019-04-12 06:00,1555048800,20.7,-82.1,A8UN3,90,7,26.5,23,,1011.8,20000,2,0,0
1335,0.99808633,8415481,256,2019-04-12 06:00,1555048800,20.7,-82.1,A8UN3,90,7,26.5,23,,1011.8,20010,2,0,0
1336,0.99808633,8444693,10256,2019-04-12 12:00,1555070400,20.3,-80.8,A8UN3,90,7,25.8,22.9,,1012,20000,2,0,0
1336,0.99808633,8444800,256,2019-04-12 12:00,1555070400,20.3,-80.8,A8UN3,90,7,25.8,22.9,,1012,20010,2,0,0
1337,0.99808633,8477485,10256,2019-04-12 18:00,1555092000,19.9,-79.4,A8UN3,90,7,28,22.4,,1013,20000,2,0,0
1337,0.99808633,8478861,256,2019-04-12 18:00,1555092000,19.9,-79.4,A8UN3,90,7,28,22.4,,1013,20010,2,0,0
1338,0.99808633,8509473,10256,2019-04-13 00:00,1555113600,19.6,-78,A8UN3,90,7,26.9,23.9,,1012,20000,2,0,0
1338,0.99808633,8509695,256,2019-04-13 00:00,1555113600,19.6,-78,A8UN3,90,7,26.9,23.9,,1012,20010,2,0,0
1339,0.99808633,8543268,10256,2019-04-13 06:00,1555135200,19.1,-76.7,A8UN3,135,7,26,21.8,,1013,20000,2,0,0
1339,0.99808633,8543491,256,2019-04-13 06:00,1555135200,19.1,-76.7,A8UN3,135,7,26,21.8,,1013,20010,2,0,0
1340,0.99808633,8573362,10256,2019-04-13 12:00,1555156800,18.6,-75.4,A8UN3,90,7,25.2,23.3,,1014,20000,2,2,2
1340,0.99808633,8573508,256,2019-04-13 12:00,1555156800,18.6,-75.4,A8UN3,90,7,25.2,23.3,,1014,20010,2,2,2
1341,0.99808633,8607462,10256,2019-04-13 18:00,1555178400,18,-74.3,A8UN3,90,7,28,21.7,,1013,20000,2,0,0
1341,0.99808633,8608013,256,2019-04-13 18:00,1555178400,18,-74.3,A8UN3,90,7,28,21.7,,1013,20010,2,0,0
1342,0.99808633,8634705,10256,2019-04-14 00:00,1555200000,17.7,-73,A8UN3,90,7,26.3,23.4,,1012,20000,2,0,0
1342,0.99808633,8634968,256,2019-04-14 00:00,1555200000,17.7,-73,A8UN3,90,7,26.3,23.4,,1012,20010,2,0,0
1343,0.99808633,8668603,10256,2019-04-14 06:00,1555221600,17.4,-71.7,A8UN3,90,7,26,22.5,,1012.5,20000,2,2,2
1343,0.99808633,8668978,256,2019-04-14 06:00,1555221600,17.4,-71.7,A8UN3,90,7,26,22.5,,1012.5,20010,2,2,2
1344,0.99808633,8854246,10256,2019-04-15 18:00,1555351200,17.9,-70.5,A8UN3,225,7,27.5,21.1,,1015,20000,2,0,0
1344,0.99808633,8854765,256,2019-04-15 18:00,1555351200,17.9,-70.5,A8UN3,225,7,27.5,21.1,,1015,20010,2,0,0
1345,0.99808633,8914443,10256,2019-04-16 06:00,1555394400,17.4,-72.7,A8UN3,270,7,25,20.7,,1015,20000,2,2,2
1345,0.99808633,8914681,256,2019-04-16 06:00,1555394400,17.4,-72.7,A8UN3,270,7,25,20.7,,1015,20010,2,2,2
3599,,8942803,10256,2019-04-16 12:00,1555416000,17.4,-73.8,A8UN3,270,4,25.4,21,,1015,20000,2,2,2
1346,0.99808633,8983162,10256,2019-04-16 18:00,1555437600,17.5,-75.1,A8UN3,270,7,28,21.7,,1015,20000,2,2,2
1346,0.99808633,8983220,256,2019-04-16 18:00,1555437600,17.5,-75.1,A8UN3,270,7,28,21.7,,1015,20010,2,2,2
1347,0.99808633,9174121,10256,2019-04-18 06:00,1555567200,17.8,-78.1,A8UN3,270,7,26,21.8,,1013,20000,2,0,0
1347,0.99808633,9175589,256,2019-04-18 06:00,1555567200,17.8,-78.1,A8UN3,270,7,26,21.8,,1013,20010,2,0,0
1348,0.99808633,9202796,10256,2019-04-18 12:00,1555588800,18.2,-79.3,A8UN3,270,7,25.6,23,,1012,20000,2,0,0
1348,0.99808633,9203023,256,2019-04-18 12:00,1555588800,18.2,-79.3,A8UN3,270,7,25.6,23,,1012,20010,2,0,0
1349,0.99808633,9236412,10256,2019-04-18 18:00,1555610400,18.6,-80.5,A8UN3,270,7,30,23.9,,1013,20000,2,0,0
1349,0.99808633,9236630,256,2019-04-18 18:00,1555610400,18.6,-80.5,A8UN3,270,7,30,23.9,,1013,20010,2,0,0
1350,0.99808633,9264213,10256,2019-04-19 00:00,1555632000,19,-81.7,A8UN3,270,7,27.4,23,,1011,20000,2,1,1
1350,0.99808633,9265433,256,2019-04-19 00:00,1555632000,19,-81.7,A8UN3,270,7,27.4,23,,1011,20010,2,1,1
1351,0.99808633,9297559,10256,2019-04-19 06:00,1555653600,19.8,-82.6,A8UN3,315,7,26.5,23,,1013,20000,3,1,1
1351,0.99808633,9299464,256,2019-04-19 06:00,1555653600,19.8,-82.6,A8UN3,315,7,26.5,23,,1013,20010,3,1,1
1352,0.99808633,9327082,10256,2019-04-19 12:00,1555675200,20.5,-83.6,A8UN3,315,7,26.2,23.3,,1011,20000,2,0,0
1352,0.99808633,9327317,256,2019-04-19 12:00,1555675200,20.5,-83.6,A8UN3,315,7,26.2,23.3,,1011,20010,2,0,0
1353,0.99808633,9359930,10256,2019-04-19 18:00,1555696800,21.3,-84.5,A8UN3,315,7,28.5,23,,1013,20000,2,0,0
1353,0.99808633,9360111,256,2019-04-19 18:00,1555696800,21.3,-84.5,A8UN3,315,7,28.5,23,,1013,20010,2,0,0
3600,,9389171,10256,2019-04-20 00:00,1555718400,22.3,-85,A8UN3,360,7,18.8,14.6,,1013,10000,61,2,2
1354,0.99808633,9424131,10256,2019-04-20 06:00,1555740000,23.4,-84.6,A8UN3,45,7,24,16.4,,1014,20000,2,0,0
1354,0.99808633,9425843,256,2019-04-20 06:00,1555740000,23.4,-84.6,A8UN3,45,7,24,16.4,,1014,20010,2,0,0
3601,,9452996,10256,2019-04-20 12:00,1555761600,24.5,-84.3,A8UN3,360,7,22.1,18.4,,1015,20000,2,1,1
1355,0.99808633,9488777,10256,2019-04-20 18:00,1555783200,25.7,-84,A8UN3,45,7,22.5,14.6,,1016,20000,2,2,2
1355,0.99808633,9488683,256,2019-04-20 18:00,1555783200,25.7,-84,A8UN3,45,7,22.5,14.6,,1016,20010,2,2,2
1356,0.99808633,9515710,10256,2019-04-21 00:00,1555804800,26.8,-83.7,A8UN3,360,7,20.8,16.6,,1015,20000,2,1,1
1356,0.99808633,9516827,256,2019-04-21 00:00,1555804800,26.8,-83.7,A8UN3,360,7,20.8,16.6,,1015,20010,2,1,1
1357,0.99808633,9672450,10256,2019-04-22 06:00,1555912800,27.6,-83.9,A8UN3,270,7,19,8.3,,1021,20000,2,0,0
1357,0.99808633,9672609,256,2019-04-22 06:00,1555912800,27.6,-83.9,A8UN3,270,7,19,8.3,,1021,20010,2,0,0
1358,0.99808633,9701735,10256,2019-04-22 12:00,1555934400,28,-85,A8UN3,315,7,18.9,13.9,,1020,20000,2,0,0
1358,0.99808633,9701933,256,2019-04-22 12:00,1555934400,28,-85,A8UN3,315,7,18.9,13.9,,1020,20010,2,0,0
1359,0.99808633,9733808,10256,2019-04-22 18:00,1555956000,28.7,-86.1,A8UN3,315,7,21,13.8,,1022,20000,2,0,0
1359,0.99808633,9735326,256,2019-04-22 18:00,1555956000,28.7,-86.1,A8UN3,315,7,21,13.8,,1022,20010,2,0,0
1360,0.99808633,9762574,10256,2019-04-23 00:00,1555977600,29,-86.7,A8UN3,315,4,21.1,16,,1021,20000,2,,
1360,0.99808633,9763783,256,2019-04-23 00:00,1555977600,29,-86.7,A8UN3,315,4,21.1,16,,1021,20010,2,,
1361,0.99808633,9793582,10256,2019-04-23 06:00,1555999200,29.8,-87.7,A8UN3,315,7,18.5,13.6,,1019.5,20000,2,0,0
1361,0.99808633,9795153,256,2019-04-23 06:00,1555999200,29.8,-87.7,A8UN3,315,7,18.5,13.6,,1019.5,20010,2,0,0
1362,0.99808633,10334975,10256,2019-04-27 18:00,1556388000,27.9,-91,A8UN3,270,7,24,16.4,,1017,50000,2,0,0
1362,0.99808633,10335256,256,2019-04-27 18:00,1556388000,27.9,-91,A8UN3,270,7,24,16.4,,1017,50010,2,0,0
1363,0.99808633,10362499,10256,2019-04-28 00:00,1556409600,27.8,-92.3,A8UN3,270,7,22.9,19.1,,1014,20000,2,0,0
1363,0.99808633,10362567,256,2019-04-28 00:00,1556409600,27.8,-92.3,A8UN3,270,7,22.9,19.1,,1014,20010,2,0,0
1364,0.99808633,10392787,10256,2019-04-28 06:00,1556431200,28.5,-93.3,A8UN3,315,7,21,13.8,,1014,20000,2,0,0
1364,0.99808633,10392988,256,2019-04-28 06:00,1556431200,28.5,-93.3,A8UN3,315,7,21,13.8,,1014,20010,2,0,0
1365,0.99808633,10597690,10256,2019-04-30 00:00,1556582400,28.5,-93.4,A8UN3,135,7,23.1,20.3,,1014,10000,2,,
1365,0.99808633,10598725,256,2019-04-30 00:00,1556582400,28.5,-93.4,A8UN3,135,7,23.1,20.3,,1014,10010,2,,
1366,0.99808633,10630405,10256,2019-04-30 06:00,1556604000,27.7,-92.4,A8UN3,135,7,23.5,22.1,,1015,20000,2,2,2
1366,0.99808633,10630525,256,2019-04-30 06:00,1556604000,27.7,-92.4,A8UN3,135,7,23.5,22.1,,1015,20010,2,2,2
1367,0.99808633,10657008,10256,2019-04-30 12:00,1556625600,26.9,-91.4,A8UN3,135,7,23.8,20.6,,1015,20000,2,1,1
1367,0.99808633,10657119,256,2019-04-30 12:00,1556625600,26.9,-91.4,A8UN3,135,7,23.8,20.6,,1015,20010,2,1,1
1368,0.99808633,10688357,10256,2019-04-30 18:00,1556647200,26,-90.4,A8UN3,135,7,27,22.8,,1016,20000,2,2,2
1368,0.99808633,10690080,256,2019-04-30 18:00,1556647200,26,-90.4,A8UN3,135,7,27,22.8,,1016,20010,2,2,2
3602,,10714436,10256,2019-05-01 00:00,1556668800,25.2,-89.5,A8UN3,135,7,25.9,22.3,,1015,20000,2,0,0
1369,0.99808633,10744420,10256,2019-05-01 06:00,1556690400,24.4,-88.5,A8UN3,135,7,26,21.8,,1016,20000,2,2,2
1369,0.99808633,10744898,256,2019-05-01 06:00,1556690400,24.4,-88.5,A8UN3,135,7,26,21.8,,1016,20010,2,2,2
1370,0.99808633,10801471,10256,2019-05-01 18:00,1556733600,22.7,-86.6,A8UN3,135,7,27,22.1,,1016,20000,2,0,0
1370,0.99808633,10803176,256,2019-05-01 18:00,1556733600,22.7,-86.6,A8UN3,135,7,27,22.1,,1016,20010,2,0,0
1371,0.99808633,7601224,10256,2019-04-05 06:00,1554444000,35.4,18.5,A8UX4,270,9,17,15.3,,1005.5,10000,5,6,6
1371,0.99808633,7601291,256,2019-04-05 06:00,1554444000,35.4,18.5,A8UX4,270,9,17,15.3,,1005.5,10010,5,6,6
1372,0.99808633,7661979,10256,2019-04-05 18:00,1554487200,36.6,13.9,A8UX4,270,9,14.5,11.7,,1001.2,10000,3,5,5
1372,0.99808633,7661984,256,2019-04-05 18:00,1554487200,36.6,13.9,A8UX4,270,9,14.5,11.7,,1001.2,10010,3,5,5
1373,0.99808633,7723336,10256,2019-04-06 06:00,1554530400,37.6,9.2,A8UX4,270,9,15,4.2,,1006.3,20000,1,1,1
1373,0.99808633,7723337,256,2019-04-06 06:00,1554530400,37.6,9.2,A8UX4,270,9,15,4.2,,1006.3,20010,1,1,1
1374,0.99808633,7848606,10256,2019-04-07 06:00,1554616800,36.8,0.2,A8UX4,270,9,15,6.9,,1009.4,20000,3,1,1
1374,0.99808633,7848605,256,2019-04-07 06:00,1554616800,36.8,0.2,A8UX4,270,9,15,6.9,,1009.4,20010,3,1,1
1375,0.99808633,8129932,10256,2019-04-09 18:00,1554832800,38.3,-9.7,A8UX4,270,9,16,5.6,,1020,20000,2,1,1
1375,0.99808633,8129889,256,2019-04-09 18:00,1554832800,38.3,-9.7,A8UX4,270,9,16,5.6,,1020,20010,2,1,1
1376,0.99808633,8184275,10256,2019-04-10 06:00,1554876000,41.9,-9.8,A8UX4,360,9,13,8.4,,1018.1,20000,3,1,1
1376,0.99808633,8184322,256,2019-04-10 06:00,1554876000,41.9,-9.8,A8UX4,360,9,13,8.4,,1018.1,20010,3,1,1
1377,0.99808633,8234097,10256,2019-04-10 18:00,1554919200,45.4,-8.2,A8UX4,45,9,12,6.2,,1020.7,20000,2,1,1
1377,0.99808633,8234061,256,2019-04-10 18:00,1554919200,45.4,-8.2,A8UX4,45,9,12,6.2,,1020.7,20010,2,1,1
1378,0.99808633,9766484,10256,2019-04-23 00:00,1555977600,47.1,-7.2,A8UX4,225,9,15,13.3,,993.4,20000,2,1,1
1378,0.99808633,9766102,256,2019-04-23 00:00,1555977600,47.1,-7.2,A8UX4,225,9,15,13.3,,993.4,20010,2,1,1
1379,0.99808633,9794992,10256,2019-04-23 06:00,1555999200,45.7,-8.2,A8UX4,225,9,12,6.2,,990.2,20000,1,1,1
1379,0.99808633,9795002,256,2019-04-23 06:00,1555999200,45.7,-8.2,A8UX4,225,9,12,6.2,,990.2,20010,1,1,1
1380,0.99808633,9826013,10256,2019-04-23 12:00,1556020800,44.3,-9.3,A8UX4,225,9,13.5,9,,993.3,20000,3,2,2
1380,0.99808633,9826883,256,2019-04-23 12:00,1556020800,44.3,-9.3,A8UX4,225,9,13.5,9,,993.3,20010,3,2,2
1381,0.99808633,9854908,10256,2019-04-23 18:00,1556042400,43.3,-10,A8UX4,225,9,11,7.2,,998.2,20000,3,6,1
1381,0.99808633,9854885,256,2019-04-23 18:00,1556042400,43.3,-10,A8UX4,225,9,11,7.2,,998.2,20010,3,6,1
1382,0.99808633,9884839,10256,2019-04-24 00:00,1556064000,41.2,-10.1,A8UX4,180,9,13,11.3,,998.1,10000,61,6,2
1382,0.99808633,9884861,256,2019-04-24 00:00,1556064000,41.2,-10.1,A8UX4,180,9,13,11.3,,998.1,10010,61,6,2
1383,0.99808633,9913993,10256,2019-04-24 06:00,1556085600,39.6,-10.1,A8UX4,180,9,13.5,10.9,,999.2,10000,2,6,6
1383,0.99808633,9913976,256,2019-04-24 06:00,1556085600,39.6,-10.1,A8UX4,180,9,13.5,10.9,,999.2,10010,2,6,6
1384,0.99808633,9973118,10256,2019-04-24 18:00,1556128800,37.1,-9.6,A8UX4,180,7,16,12.7,,1009.3,20000,3,6,1
1384,0.99808633,9973119,256,2019-04-24 18:00,1556128800,37.1,-9.6,A8UX4,180,7,16,12.7,,1009.3,20010,3,6,1
1385,0.99808633,10003417,10256,2019-04-25 00:00,1556150400,36.3,-8.6,A8UX4,90,7,16,16,,1014.2,10000,61,6,2
1385,0.99808633,10003790,256,2019-04-25 00:00,1556150400,36.3,-8.6,A8UX4,90,7,16,16,,1014.2,10010,61,6,2
1386,0.99808633,10035684,10256,2019-04-25 06:00,1556172000,36,-7.2,A8UX4,90,7,16,12.7,,1015.3,10000,3,1,1
1386,0.99808633,10035700,256,2019-04-25 06:00,1556172000,36,-7.2,A8UX4,90,7,16,12.7,,1015.3,10010,3,1,1
1387,0.99808633,10063446,10256,2019-04-25 12:00,1556193600,35.9,-5.8,A8UX4,90,4,16,14.4,,1019.2,4000,51,5,2
1387,0.99808633,10064109,256,2019-04-25 12:00,1556193600,35.9,-5.8,A8UX4,90,4,16,14.4,,1019.2,4010,51,5,2
1388,0.99808633,10276624,10256,2019-04-27 06:00,1556344800,36.2,-3.5,A8UX4,90,9,17,11.9,,1025.6,20000,2,1,1
1388,0.99808633,10276588,256,2019-04-27 06:00,1556344800,36.2,-3.5,A8UX4,90,9,17,11.9,,1025.6,20010,2,1,1
1389,0.99808633,10311690,10256,2019-04-27 13:00,1556370000,36.6,-0.4,A8UX4,90,12,18.5,14.5,,1025.3,20000,2,0,0
1389,0.99808633,10311685,256,2019-04-27 13:00,1556370000,36.6,-0.4,A8UX4,90,12,18.5,14.5,,1025.3,20010,2,0,0
1390,0.99808633,10333400,10256,2019-04-27 18:00,1556388000,36.8,1.5,A8UX4,90,9,16,16,,1023.8,20000,2,1,1
1390,0.99808633,10333403,256,2019-04-27 18:00,1556388000,36.8,1.5,A8UX4,90,9,16,16,,1023.8,20010,2,1,1
1391,0.99808633,10362798,10256,2019-04-28 00:00,1556409600,37.1,4.1,A8UX4,90,12,17,13.7,,1024.4,20000,2,0,0
1391,0.99808633,10363364,256,2019-04-28 00:00,1556409600,37.1,4.1,A8UX4,90,12,17,13.7,,1024.4,20010,2,0,0
1392,0.99808633,10394691,10256,2019-04-28 06:00,1556431200,37.4,6.7,A8UX4,90,12,16.5,9.4,,1024.1,20000,2,1,1
1392,0.99808633,10394688,256,2019-04-28 06:00,1556431200,37.4,6.7,A8UX4,90,12,16.5,9.4,,1024.1,20010,2,1,1
1393,0.99808633,10424505,10256,2019-04-28 12:00,1556452800,37.6,9.4,A8UX4,90,12,21,16.4,,1021.6,20000,1,0,0
1393,0.99808633,10424542,256,2019-04-28 12:00,1556452800,37.6,9.4,A8UX4,90,12,21,16.4,,1021.6,20010,1,0,0
1394,0.99808633,10452646,10256,2019-04-28 18:00,1556474400,37.1,11.9,A8UX4,135,9,16,8.8,,1018.5,20000,2,1,1
1394,0.99808633,10452650,256,2019-04-28 18:00,1556474400,37.1,11.9,A8UX4,135,9,16,8.8,,1018.5,20010,2,1,1
1395,0.99808633,10482575,10256,2019-04-29 00:00,1556496000,36.4,14.3,A8UX4,90,12,16,14.4,,1016.7,20000,2,0,0
1395,0.99808633,10482727,256,2019-04-29 00:00,1556496000,36.4,14.3,A8UX4,90,12,16,14.4,,1016.7,20010,2,0,0
1396,0.99808633,10511899,10256,2019-04-29 06:00,1556517600,35.8,16.8,A8UX4,90,9,18,14.8,,1016,20000,3,1,1
1396,0.99808633,10511903,256,2019-04-29 06:00,1556517600,35.8,16.8,A8UX4,90,9,18,14.8,,1016,20010,3,1,1
1397,0.99808633,10570977,10256,2019-04-29 18:00,1556560800,34.5,21.7,A8UX4,90,12,17,10,,1016.1,20000,2,1,1
1397,0.99808633,10569976,256,2019-04-29 18:00,1556560800,34.5,21.7,A8UX4,90,12,17,10,,1016.1,20010,2,1,1
1398,0.99808633,7209765,10256,2019-04-02 00:00,1554163200,14.7,127.8,A8VD8,315,7,26.5,22.3,,1015.1,20000,2,1,1
1398,0.99808633,7209778,256,2019-04-02 00:00,1554163200,14.7,127.8,A8VD8,315,7,26.5,22.3,,1015.1,20010,2,1,1
1399,0.99808633,7241639,10256,2019-04-02 06:00,1554184800,15.6,126.7,A8VD8,315,7,30,26.7,,1012.3,20000,1,0,0
1399,0.99808633,7241683,256,2019-04-02 06:00,1554184800,15.6,126.7,A8VD8,315,7,30,26.7,,1012.3,20010,1,0,0
1400,0.99808633,7334328,10256,2019-04-03 00:00,1554249600,18.2,123.6,A8VD8,315,7,24.5,18.1,,1016.6,2000,,6,6
1400,0.99808633,7334193,256,2019-04-03 00:00,1554249600,18.2,123.6,A8VD8,315,7,24.5,18.1,,1016.6,2010,510,6,6
1401,0.99808633,7365060,10256,2019-04-03 06:00,1554271200,19.2,122.6,A8VD8,315,7,27.5,24.1,,1014.3,10000,3,2,2
1401,0.99808633,7365053,256,2019-04-03 06:00,1554271200,19.2,122.6,A8VD8,315,7,27.5,24.1,,1014.3,10010,3,2,2
1402,0.99808633,7573233,10256,2019-04-05 00:00,1554422400,24.5,120.3,A8VD8,45,7,20.6,15.3,,1014.6,4000,,2,2
1402,0.99808633,7573211,256,2019-04-05 00:00,1554422400,24.5,120.3,A8VD8,45,7,20.6,15.3,,1014.6,4010,510,2,2
1403,0.99808633,7600981,10256,2019-04-05 06:00,1554444000,25.4,121,A8VD8,45,7,22,15.8,,1013.4,20000,1,2,2
1403,0.99808633,7601007,256,2019-04-05 06:00,1554444000,25.4,121,A8VD8,45,7,22,15.8,,1013.4,20010,1,2,2
1404,0.99808633,7661958,10256,2019-04-05 18:00,1554487200,27.6,122.1,A8VD8,360,7,19,12.4,,1014.4,10000,2,2,2
1404,0.99808633,7661978,256,2019-04-05 18:00,1554487200,27.6,122.1,A8VD8,360,7,19,12.4,,1014.4,10010,2,2,2
1405,0.99808633,7725000,10256,2019-04-06 06:00,1554530400,29.9,123.1,A8VD8,360,7,20,13.5,,1011.4,10000,10,0,0
1405,0.99808633,7724902,256,2019-04-06 06:00,1554530400,29.9,123.1,A8VD8,360,7,20,13.5,,1011.4,10010,10,0,0
1406,0.99808633,8128691,10256,2019-04-09 18:00,1554832800,25.6,120.4,A8VD8,225,7,22,15.8,,1007.9,10000,1,2,2
1406,0.99808633,8128679,256,2019-04-09 18:00,1554832800,25.6,120.4,A8VD8,225,7,22,15.8,,1007.9,10010,1,2,2
1407,0.99808633,8182651,10256,2019-04-10 06:00,1554876000,23.5,118.1,A8VD8,225,7,25,20.7,,1008.8,10000,10,0,0
1407,0.99808633,8182655,256,2019-04-10 06:00,1554876000,23.5,118.1,A8VD8,225,7,25,20.7,,1008.8,10010,10,0,0
1408,0.99808633,8418172,10256,2019-04-12 06:00,1555048800,22,116.1,A8VD8,90,7,22,17.5,,1013.7,10000,60,6,2
1408,0.99808633,8418101,256,2019-04-12 06:00,1555048800,22,116.1,A8VD8,90,7,22,17.5,,1013.7,10010,60,6,2
1409,0.99808633,8671137,10256,2019-04-14 06:00,1555221600,18.7,123.2,A8VD8,135,9,28.5,23,,1010.7,20000,1,0,0
1409,0.99808633,8671100,256,2019-04-14 06:00,1555221600,18.7,123.2,A8VD8,135,9,28.5,23,,1010.7,20010,1,0,0
1410,0.99808633,8729667,10256,2019-04-14 18:00,1555264800,16.6,125.7,A8VD8,135,9,27.5,21.9,,1011.5,20000,1,0,0
1410,0.99808633,8729671,256,2019-04-14 18:00,1555264800,16.6,125.7,A8VD8,135,9,27.5,21.9,,1011.5,20010,1,0,0
1411,0.99808633,10146406,10256,2019-04-26 04:00,1556251200,-34.2,151.2,A8VD8,0,0,25,12,,1010,20000,1,0,0
1411,0.99808633,10146357,256,2019-04-26 04:00,1556251200,-34.2,151.2,A8VD8,0,0,25,12,,1010,20010,1,0,0
1412,0.99808633,10738481,10256,2019-05-01 04:00,1556683200,-34.4,151.6,A8VD8,360,7,24,16.4,,1020,10000,1,0,0
1412,0.99808633,10738363,256,2019-05-01 04:00,1556683200,-34.4,151.6,A8VD8,360,7,24,16.4,,1020,10010,1,0,0
1413,0.99808633,7288343,10256,2019-04-02 15:00,1554217200,36.4,14.8,A8VD9,135,7,17.2,13.3,,1016.4,10000,2,2,2
1413,0.99808633,7288302,256,2019-04-02 15:00,1554217200,36.4,14.8,A8VD9,135,7,17.2,13.3,,1016.4,10010,2,2,2
1414,0.99808633,7394360,10256,2019-04-03 12:00,1554292800,36.3,20.9,A8VD9,90,7,19.7,11.5,,1016,20000,0,0,0
1414,0.99808633,7394381,256,2019-04-03 12:00,1554292800,36.3,20.9,A8VD9,90,7,19.7,11.5,,1016,20010,0,0,0
1415,0.99808633,8011664,10256,2019-04-08 15:00,1554735600,39.6,25.7,A8VD9,180,7,12.8,12.3,,1002.9,4000,63,6,6
1415,0.99808633,8011665,256,2019-04-08 15:00,1554735600,39.6,25.7,A8VD9,180,7,12.8,12.3,,1002.9,4010,63,6,6
1416,0.99808633,8261598,10256,2019-04-11 00:00,1554940800,38.2,25.1,A8VD9,225,7,15.8,12,,1008.8,20000,1,0,0
1416,0.99808633,8262187,256,2019-04-11 00:00,1554940800,38.2,25.1,A8VD9,225,7,15.8,12,,1008.8,20010,1,0,0
1417,0.99808633,8324012,10256,2019-04-11 12:00,1554984000,36.4,22.8,A8VD9,270,7,19.3,,,1013.5,10000,,1,1
1417,0.99808633,8324026,256,2019-04-11 12:00,1554984000,36.4,22.8,A8VD9,270,7,19.3,,,1013.5,10010,510,1,1
1418,0.99808633,9189317,10256,2019-04-18 09:00,1555578000,40,-9.8,A8VD9,360,7,15.1,9.7,,1012.6,20000,58,5,5
1418,0.99808633,9189306,256,2019-04-18 09:00,1555578000,40,-9.8,A8VD9,360,7,15.1,9.7,,1012.6,20010,58,5,5
1419,0.99808633,9354496,10256,2019-04-19 17:00,1555693199,47,-6.9,A8VD9,45,7,16.5,12.5,,1025.3,2000,10,1,1
1419,0.99808633,9354567,256,2019-04-19 17:00,1555693199,47,-6.9,A8VD9,45,7,16.5,12.5,,1025.3,2010,10,1,1
1420,0.99808633,9725558,10256,2019-04-22 16:00,1555948800,51.8,2.6,A8VD9,90,7,18.6,4.7,,1003.6,10000,1,0,0
1420,0.99808633,9725559,256,2019-04-22 16:00,1555948800,51.8,2.6,A8VD9,90,7,18.6,4.7,,1003.6,10010,1,0,0
1421,0.99808633,10550984,10256,2019-04-29 14:00,1556546399,41.8,-10.1,A8VD9,180,9,15.5,12.8,,1020.1,20000,3,0,0
