MAROB_ID,IID,MESSZEIT,MESSZEIT_UNIX_TS,GEOGR_BREITE,GEOGR_LAENGE,KENNUNG,FAHRTRICHTUNG,FAHRTGESCHWINDIGKEIT,LUFTTEMPERATUR,TAUPUNKTTEMPERATUR,REL_FEUCHTE,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,VERLAUF1,VERLAUF2,cluster id,confidence
7605702,384,2019-04-05 07:00,1554447600,11.9,-117.0,dbbe,0.0,0.0,27.0,22.0,,1015.3,,509.0,,,2303.0,0.9998030662536621
7611156,10384,2019-04-05 08:00,1554451199,11.9,-117.0,dbbe,,0.0,26.9,21.9,,1014.5,,509.0,,,2304.0,0.9998030662536621
7611413,384,2019-04-05 08:00,1554451199,11.9,-117.0,dbbe,0.0,0.0,26.9,21.9,,1014.5,,509.0,,,2304.0,0.9998030662536621
7615939,10384,2019-04-05 09:00,1554454800,11.9,-117.0,dbbe,,0.0,26.7,21.4,,1013.8,,509.0,,,2305.0,0.9998030662536621
7615982,384,2019-04-05 09:00,1554454800,11.9,-117.0,dbbe,0.0,0.0,26.7,21.4,,1013.8,,509.0,,,2305.0,0.9998030662536621
7621063,10384,2019-04-05 10:00,1554458400,11.9,-117.0,dbbe,,0.0,26.7,22.1,,1012.9,,509.0,,,2306.0,0.9998030662536621
7621048,384,2019-04-05 10:00,1554458400,11.9,-117.0,dbbe,0.0,0.0,26.7,22.1,,1012.9,,509.0,,,2306.0,0.9998030662536621
7626169,10384,2019-04-05 11:00,1554461999,11.9,-117.0,dbbe,,0.0,26.6,21.5,,1012.2,,509.0,,,2307.0,0.9998030662536621
7626117,384,2019-04-05 11:00,1554461999,11.9,-117.0,dbbe,0.0,0.0,26.6,21.5,,1012.2,,509.0,,,2307.0,0.9998030662536621
7630187,10384,2019-04-05 12:00,1554465600,11.9,-117.0,dbbe,,0.0,26.5,21.3,,1011.9,,509.0,,,2308.0,0.9998030662536621
7630201,384,2019-04-05 12:00,1554465600,11.9,-117.0,dbbe,0.0,0.0,26.5,21.3,,1011.9,,509.0,,,2308.0,0.9998030662536621
7635464,10384,2019-04-05 13:00,1554469200,11.9,-117.0,dbbe,,0.0,26.5,20.9,,1012.3,,509.0,,,2309.0,0.9998030662536621
7635581,384,2019-04-05 13:00,1554469200,11.9,-117.0,dbbe,0.0,0.0,26.5,20.9,,1012.3,,509.0,,,2309.0,0.9998030662536621
7641207,10384,2019-04-05 14:00,1554472799,11.9,-117.0,dbbe,,0.0,26.6,20.9,,1012.8,,509.0,,,2310.0,0.9998030662536621
7641186,384,2019-04-05 14:00,1554472799,11.9,-117.0,dbbe,0.0,0.0,26.6,20.9,,1012.8,,509.0,,,2310.0,0.9998030662536621
7645634,10384,2019-04-05 15:00,1554476400,11.9,-117.0,dbbe,,0.0,26.9,20.6,,1013.3,,509.0,,,2311.0,0.9998030662536621
7645623,384,2019-04-05 15:00,1554476400,11.9,-117.0,dbbe,0.0,0.0,26.9,20.6,,1013.3,,509.0,,,2311.0,0.9998030662536621
7650624,10384,2019-04-05 16:00,1554480000,11.9,-117.0,dbbe,,0.0,27.1,20.4,,1014.2,,509.0,,,2312.0,0.9998030662536621
7650639,384,2019-04-05 16:00,1554480000,11.9,-117.0,dbbe,0.0,0.0,27.1,20.4,,1014.2,,509.0,,,2312.0,0.9998030662536621
7656160,10384,2019-04-05 17:00,1554483599,11.9,-117.0,dbbe,,0.0,27.5,20.8,,1014.9,,509.0,,,2313.0,0.9998030662536621
7656514,384,2019-04-05 17:00,1554483599,11.9,-117.0,dbbe,0.0,0.0,27.5,20.8,,1014.9,,509.0,,,2313.0,0.9998030662536621
7660914,10384,2019-04-05 18:00,1554487200,11.9,-117.0,dbbe,,0.0,27.2,21.4,,1014.9,,509.0,,,2314.0,0.9998030662536621
7660823,384,2019-04-05 18:00,1554487200,11.9,-117.0,dbbe,0.0,0.0,27.2,21.4,,1014.9,,509.0,,,2314.0,0.9998030662536621
7666328,10384,2019-04-05 19:00,1554490800,11.9,-117.0,dbbe,,0.0,27.4,21.3,,1014.8,,509.0,,,2315.0,0.9998030662536621
7666322,384,2019-04-05 19:00,1554490800,11.9,-117.0,dbbe,0.0,0.0,27.4,21.3,,1014.8,,509.0,,,2315.0,0.9998030662536621
7672238,10384,2019-04-05 20:00,1554494399,11.9,-117.0,dbbe,,0.0,27.4,20.5,,1014.1,,509.0,,,2316.0,0.9998030662536621
7672275,384,2019-04-05 20:00,1554494399,11.9,-117.0,dbbe,0.0,0.0,27.4,20.5,,1014.1,,509.0,,,2316.0,0.9998030662536621
7676729,10384,2019-04-05 21:00,1554498000,11.9,-117.0,dbbe,,0.0,27.1,20.9,,1013.1,,509.0,,,2317.0,0.9998030662536621
7676779,384,2019-04-05 21:00,1554498000,11.9,-117.0,dbbe,0.0,0.0,27.1,20.9,,1013.1,,509.0,,,2317.0,0.9998030662536621
7681945,10384,2019-04-05 22:00,1554501600,11.9,-117.0,dbbe,,0.0,27.0,20.6,,1012.0,,509.0,,,2318.0,0.9998030662536621
7682319,384,2019-04-05 22:00,1554501600,11.9,-117.0,dbbe,0.0,0.0,27.0,20.6,,1012.0,,509.0,,,2318.0,0.9998030662536621
7687205,10384,2019-04-05 23:00,1554505199,11.9,-117.0,dbbe,,0.0,27.3,20.1,,1011.5,,509.0,,,2319.0,0.9998030662536621
7687169,384,2019-04-05 23:00,1554505199,11.9,-117.0,dbbe,0.0,0.0,27.3,20.1,,1011.5,,509.0,,,2319.0,0.9998030662536621
7692010,10384,2019-04-06 00:00,1554508800,11.9,-117.0,dbbe,,0.0,27.3,21.3,,1011.4,,509.0,,,2320.0,0.9998030662536621
7692356,384,2019-04-06 00:00,1554508800,11.9,-117.0,dbbe,0.0,0.0,27.3,21.3,,1011.4,,509.0,,,2320.0,0.9998030662536621
7697419,10384,2019-04-06 01:00,1554512400,11.9,-117.0,dbbe,,0.0,27.1,21.3,,1011.7,,509.0,,,2321.0,0.9998030662536621
7697385,384,2019-04-06 01:00,1554512400,11.9,-117.0,dbbe,0.0,0.0,27.1,21.3,,1011.7,,509.0,,,2321.0,0.9998030662536621
7703203,10384,2019-04-06 02:00,1554515999,11.9,-117.0,dbbe,,0.0,27.3,22.2,,1012.4,,509.0,,,2322.0,0.9998030662536621
7703206,384,2019-04-06 02:00,1554515999,11.9,-117.0,dbbe,0.0,0.0,27.3,22.2,,1012.4,,509.0,,,2322.0,0.9998030662536621
7707911,10384,2019-04-06 03:00,1554519600,11.9,-117.0,dbbe,,0.0,27.1,21.8,,1013.0,,509.0,,,2323.0,0.9998030662536621
7707906,384,2019-04-06 03:00,1554519600,11.9,-117.0,dbbe,0.0,0.0,27.1,21.8,,1013.0,,509.0,,,2323.0,0.9998030662536621
7712007,10384,2019-04-06 04:00,1554523200,11.9,-117.0,dbbe,,0.0,27.1,21.9,,1013.6,,509.0,,,2324.0,0.9998030662536621
7712017,384,2019-04-06 04:00,1554523200,11.9,-117.0,dbbe,0.0,0.0,27.1,21.9,,1013.6,,509.0,,,2324.0,0.9998030662536621
7717170,10384,2019-04-06 05:00,1554526799,11.9,-117.0,dbbe,,0.0,27.1,21.7,,1014.0,,509.0,,,2325.0,0.9998030662536621
7717045,384,2019-04-06 05:00,1554526799,11.9,-117.0,dbbe,0.0,0.0,27.1,21.7,,1014.0,,509.0,,,2325.0,0.9998030662536621
7721904,10384,2019-04-06 06:00,1554530400,11.9,-117.0,dbbe,,0.0,27.2,21.9,,1014.4,,509.0,,,2326.0,0.9998030662536621
7721939,384,2019-04-06 06:00,1554530400,11.9,-117.0,dbbe,0.0,0.0,27.2,21.9,,1014.4,,509.0,,,2326.0,0.9998030662536621
7727303,10384,2019-04-06 07:00,1554534000,11.9,-117.0,dbbe,,0.0,27.0,21.7,,1014.5,,509.0,,,2327.0,0.9998030662536621
7727287,384,2019-04-06 07:00,1554534000,11.9,-117.0,dbbe,0.0,0.0,27.0,21.7,,1014.5,,509.0,,,2327.0,0.9998030662536621
7733245,10384,2019-04-06 08:00,1554537599,11.9,-117.0,dbbe,,0.0,26.8,21.4,,1013.6,,509.0,,,2328.0,0.9998030662536621
7733242,384,2019-04-06 08:00,1554537599,11.9,-117.0,dbbe,0.0,0.0,26.8,21.4,,1013.6,,509.0,,,2328.0,0.9998030662536621
7737941,10384,2019-04-06 09:00,1554541200,11.9,-117.0,dbbe,,0.0,26.7,21.8,,1013.1,,509.0,,,2329.0,0.9998030662536621
7737900,384,2019-04-06 09:00,1554541200,11.9,-117.0,dbbe,0.0,0.0,26.7,21.8,,1013.1,,509.0,,,2329.0,0.9998030662536621
7743026,10384,2019-04-06 10:00,1554544800,11.9,-117.0,dbbe,,0.0,26.6,21.1,,1012.1,,509.0,,,2330.0,0.9998030662536621
7743022,384,2019-04-06 10:00,1554544800,11.9,-117.0,dbbe,0.0,0.0,26.6,21.1,,1012.1,,509.0,,,2330.0,0.9998030662536621
7747980,10384,2019-04-06 11:00,1554548399,11.9,-117.0,dbbe,,0.0,26.6,21.1,,1011.4,,509.0,,,2331.0,0.9998030662536621
7747931,384,2019-04-06 11:00,1554548399,11.9,-117.0,dbbe,0.0,0.0,26.6,21.1,,1011.4,,509.0,,,2331.0,0.9998030662536621
7753007,10384,2019-04-06 12:00,1554552000,11.9,-117.0,dbbe,,0.0,26.5,21.7,,1011.0,,509.0,,,2332.0,0.9998030662536621
7753065,384,2019-04-06 12:00,1554552000,11.9,-117.0,dbbe,0.0,0.0,26.5,21.7,,1011.0,,509.0,,,2332.0,0.9998030662536621
7758239,10384,2019-04-06 13:00,1554555600,11.9,-117.0,dbbe,,0.0,26.4,22.0,,1011.0,,509.0,,,2333.0,0.9998030662536621
7758194,384,2019-04-06 13:00,1554555600,11.9,-117.0,dbbe,0.0,0.0,26.4,22.0,,1011.0,,509.0,,,2333.0,0.9998030662536621
7764097,10384,2019-04-06 14:00,1554559199,11.9,-117.0,dbbe,,0.0,26.5,21.8,,1011.3,,509.0,,,2334.0,0.9998030662536621
7764462,384,2019-04-06 14:00,1554559199,11.9,-117.0,dbbe,0.0,0.0,26.5,21.8,,1011.3,,509.0,,,2334.0,0.9998030662536621
7768699,10384,2019-04-06 15:00,1554562800,11.9,-117.0,dbbe,,0.0,26.9,22.0,,1012.4,,509.0,,,2335.0,0.9998030662536621
7769015,384,2019-04-06 15:00,1554562800,11.9,-117.0,dbbe,0.0,0.0,26.9,22.0,,1012.4,,509.0,,,2335.0,0.9998030662536621
7773825,10384,2019-04-06 16:00,1554566400,11.9,-117.0,dbbe,,0.0,27.2,22.3,,1013.4,,509.0,,,2336.0,0.9998030662536621
7773783,384,2019-04-06 16:00,1554566400,11.9,-117.0,dbbe,0.0,0.0,27.2,22.3,,1013.4,,509.0,,,2336.0,0.9998030662536621
7778853,10384,2019-04-06 17:00,1554569999,11.9,-117.0,dbbe,,0.0,27.3,21.7,,1014.2,,509.0,,,2337.0,0.9998030662536621
7779269,384,2019-04-06 17:00,1554569999,11.9,-117.0,dbbe,0.0,0.0,27.3,21.7,,1014.2,,509.0,,,2337.0,0.9998030662536621
7783442,10384,2019-04-06 18:00,1554573600,11.9,-117.0,dbbe,,0.0,27.4,22.1,,1014.1,,509.0,,,2338.0,0.9998030662536621
7783671,384,2019-04-06 18:00,1554573600,11.9,-117.0,dbbe,0.0,0.0,27.4,22.1,,1014.1,,509.0,,,2338.0,0.9998030662536621
7788993,10384,2019-04-06 19:00,1554577200,11.9,-117.0,dbbe,,0.0,27.3,22.3,,1013.8,,509.0,,,2339.0,0.9998030662536621
7788924,384,2019-04-06 19:00,1554577200,11.9,-117.0,dbbe,0.0,0.0,27.3,22.3,,1013.8,,509.0,,,2339.0,0.9998030662536621
7794914,10384,2019-04-06 20:00,1554580799,11.9,-117.0,dbbe,,0.0,27.1,21.8,,1013.4,,509.0,,,2340.0,0.9998030662536621
7794903,384,2019-04-06 20:00,1554580799,11.9,-117.0,dbbe,0.0,0.0,27.1,21.8,,1013.4,,509.0,,,2340.0,0.9998030662536621
7799612,10384,2019-04-06 21:00,1554584400,11.9,-117.0,dbbe,,0.0,27.1,22.5,,1012.5,,509.0,,,2341.0,0.9998030662536621
7799563,384,2019-04-06 21:00,1554584400,11.9,-117.0,dbbe,0.0,0.0,27.1,22.5,,1012.5,,509.0,,,2341.0,0.9998030662536621
7804730,10384,2019-04-06 22:00,1554588000,11.9,-117.0,dbbe,,0.0,27.2,22.4,,1011.6,,509.0,,,2342.0,0.9998030662536621
7804752,384,2019-04-06 22:00,1554588000,11.9,-117.0,dbbe,0.0,0.0,27.2,22.4,,1011.6,,509.0,,,2342.0,0.9998030662536621
7809901,10384,2019-04-06 23:00,1554591599,11.9,-117.0,dbbe,,0.0,27.1,22.2,,1010.9,,509.0,,,2343.0,0.9998030662536621
7809831,384,2019-04-06 23:00,1554591599,11.9,-117.0,dbbe,0.0,0.0,27.1,22.2,,1010.9,,509.0,,,2343.0,0.9998030662536621
7814713,10384,2019-04-07 00:00,1554595200,11.9,-117.0,dbbe,,0.0,26.6,22.5,,1010.6,,509.0,,,2344.0,0.9998030662536621
7814688,384,2019-04-07 00:00,1554595200,11.9,-117.0,dbbe,0.0,0.0,26.6,22.5,,1010.6,,509.0,,,2344.0,0.9998030662536621
7820310,10384,2019-04-07 01:00,1554598800,11.9,-117.0,dbbe,,0.0,26.8,22.5,,1010.7,,509.0,,,2345.0,0.9998030662536621
7820297,384,2019-04-07 01:00,1554598800,11.9,-117.0,dbbe,0.0,0.0,26.8,22.5,,1010.7,,509.0,,,2345.0,0.9998030662536621
7826211,10384,2019-04-07 02:00,1554602399,11.9,-117.0,dbbe,,0.0,26.8,22.1,,1010.9,,509.0,,,2346.0,0.9998030662536621
7826181,384,2019-04-07 02:00,1554602399,11.9,-117.0,dbbe,0.0,0.0,26.8,22.1,,1010.9,,509.0,,,2346.0,0.9998030662536621
7830776,10384,2019-04-07 03:00,1554606000,11.9,-117.0,dbbe,,0.0,26.6,22.4,,1011.6,,509.0,,,2347.0,0.9998030662536621
7830805,384,2019-04-07 03:00,1554606000,11.9,-117.0,dbbe,0.0,0.0,26.6,22.4,,1011.6,,509.0,,,2347.0,0.9998030662536621
7836081,10384,2019-04-07 04:00,1554609600,11.9,-117.0,dbbe,,0.0,26.8,21.9,,1012.4,,509.0,,,2348.0,0.9998030662536621
7836031,384,2019-04-07 04:00,1554609600,11.9,-117.0,dbbe,0.0,0.0,26.8,21.9,,1012.4,,509.0,,,2348.0,0.9998030662536621
7841130,10384,2019-04-07 05:00,1554613199,11.9,-117.0,dbbe,,0.0,26.7,22.2,,1012.8,,509.0,,,2349.0,0.9998030662536621
7841038,384,2019-04-07 05:00,1554613199,11.9,-117.0,dbbe,0.0,0.0,26.7,22.2,,1012.8,,509.0,,,2349.0,0.9998030662536621
7846029,10384,2019-04-07 06:00,1554616800,11.9,-117.0,dbbe,,0.0,26.7,22.0,,1013.0,,509.0,,,2350.0,0.9998030662536621
7846050,384,2019-04-07 06:00,1554616800,11.9,-117.0,dbbe,0.0,0.0,26.7,22.0,,1013.0,,509.0,,,2350.0,0.9998030662536621
7851265,10384,2019-04-07 07:00,1554620400,11.9,-117.0,dbbe,,0.0,26.5,21.9,,1013.1,,509.0,,,2351.0,0.9998030662536621
7851250,384,2019-04-07 07:00,1554620400,11.9,-117.0,dbbe,0.0,0.0,26.5,21.9,,1013.1,,509.0,,,2351.0,0.9998030662536621
7857211,10384,2019-04-07 08:00,1554623999,11.9,-117.0,dbbe,,0.0,26.5,22.1,,1013.3,,509.0,,,2352.0,0.9998030662536621
7857224,384,2019-04-07 08:00,1554623999,11.9,-117.0,dbbe,0.0,0.0,26.5,22.1,,1013.3,,509.0,,,2352.0,0.9998030662536621
7861863,10384,2019-04-07 09:00,1554627600,11.9,-117.0,dbbe,,0.0,26.5,21.5,,1012.7,,509.0,,,2353.0,0.9998030662536621
7862166,384,2019-04-07 09:00,1554627600,11.9,-117.0,dbbe,0.0,0.0,26.5,21.5,,1012.7,,509.0,,,2353.0,0.9998030662536621
7866751,10384,2019-04-07 10:00,1554631200,11.9,-117.0,dbbe,,0.0,26.3,21.5,,1011.9,,509.0,,,2354.0,0.9998030662536621
7866748,384,2019-04-07 10:00,1554631200,11.9,-117.0,dbbe,0.0,0.0,26.3,21.5,,1011.9,,509.0,,,2354.0,0.9998030662536621
7871761,10384,2019-04-07 11:00,1554634799,11.9,-117.0,dbbe,,0.0,26.3,21.5,,1011.8,,509.0,,,2355.0,0.9998030662536621
7871765,384,2019-04-07 11:00,1554634799,11.9,-117.0,dbbe,0.0,0.0,26.3,21.5,,1011.8,,509.0,,,2355.0,0.9998030662536621
7876653,10384,2019-04-07 12:00,1554638400,11.9,-117.0,dbbe,,0.0,26.4,21.7,,1012.0,,509.0,,,2356.0,0.9998030662536621
7876638,384,2019-04-07 12:00,1554638400,11.9,-117.0,dbbe,0.0,0.0,26.4,21.7,,1012.0,,509.0,,,2356.0,0.9998030662536621
7881905,10384,2019-04-07 13:00,1554642000,11.9,-117.0,dbbe,,0.0,26.4,21.4,,1012.4,,509.0,,,2357.0,0.9998030662536621
7881933,384,2019-04-07 13:00,1554642000,11.9,-117.0,dbbe,0.0,0.0,26.4,21.4,,1012.4,,509.0,,,2357.0,0.9998030662536621
7887544,10384,2019-04-07 14:00,1554645599,11.9,-117.0,dbbe,,0.0,26.4,20.6,,1012.6,,509.0,,,2358.0,0.9998030662536621
7887528,384,2019-04-07 14:00,1554645599,11.9,-117.0,dbbe,0.0,0.0,26.4,20.6,,1012.6,,509.0,,,2358.0,0.9998030662536621
7892217,10384,2019-04-07 15:00,1554649200,11.9,-117.0,dbbe,,0.0,26.6,20.8,,1013.0,,509.0,,,2359.0,0.9998030662536621
7892204,384,2019-04-07 15:00,1554649200,11.9,-117.0,dbbe,0.0,0.0,26.6,20.8,,1013.0,,509.0,,,2359.0,0.9998030662536621
7897172,10384,2019-04-07 16:00,1554652800,11.9,-117.0,dbbe,,0.0,27.0,21.1,,1013.5,,509.0,,,2360.0,0.9998030662536621
7897211,384,2019-04-07 16:00,1554652800,11.9,-117.0,dbbe,0.0,0.0,27.0,21.1,,1013.5,,509.0,,,2360.0,0.9998030662536621
7902202,10384,2019-04-07 17:00,1554656399,11.9,-117.0,dbbe,,0.0,27.0,21.1,,1013.8,,509.0,,,2361.0,0.9998030662536621
7902170,384,2019-04-07 17:00,1554656399,11.9,-117.0,dbbe,0.0,0.0,27.0,21.1,,1013.8,,509.0,,,2361.0,0.9998030662536621
7907009,10384,2019-04-07 18:00,1554660000,11.9,-117.0,dbbe,,0.0,27.1,20.9,,1013.8,,509.0,,,2362.0,0.9998030662536621
7906958,384,2019-04-07 18:00,1554660000,11.9,-117.0,dbbe,0.0,0.0,27.1,20.9,,1013.8,,509.0,,,2362.0,0.9998030662536621
7912378,10384,2019-04-07 19:00,1554663600,11.9,-117.0,dbbe,,0.0,26.8,21.3,,1013.6,,509.0,,,2363.0,0.9998030662536621
7912709,384,2019-04-07 19:00,1554663600,11.9,-117.0,dbbe,0.0,0.0,26.8,21.3,,1013.6,,509.0,,,2363.0,0.9998030662536621
7918087,10384,2019-04-07 20:00,1554667199,11.9,-117.0,dbbe,,0.0,26.8,20.8,,1012.8,,509.0,,,2364.0,0.9998030662536621
7918467,384,2019-04-07 20:00,1554667199,11.9,-117.0,dbbe,0.0,0.0,26.8,20.8,,1012.8,,509.0,,,2364.0,0.9998030662536621
7922621,10384,2019-04-07 21:00,1554670800,11.9,-117.0,dbbe,,0.0,27.0,20.8,,1012.0,,509.0,,,2365.0,0.9998030662536621
7922708,384,2019-04-07 21:00,1554670800,11.9,-117.0,dbbe,0.0,0.0,27.0,20.8,,1012.0,,509.0,,,2365.0,0.9998030662536621
7927630,10384,2019-04-07 22:00,1554674400,11.9,-117.0,dbbe,,0.0,26.8,20.8,,1011.1,,509.0,,,2366.0,0.9998030662536621
7927646,384,2019-04-07 22:00,1554674400,11.9,-117.0,dbbe,0.0,0.0,26.8,20.8,,1011.1,,509.0,,,2366.0,0.9998030662536621
7932692,10384,2019-04-07 23:00,1554677999,11.9,-117.0,dbbe,,0.0,26.8,20.6,,1010.8,,509.0,,,2367.0,0.9998030662536621
7932842,384,2019-04-07 23:00,1554677999,11.9,-117.0,dbbe,0.0,0.0,26.8,20.6,,1010.8,,509.0,,,2367.0,0.9998030662536621
7937568,10384,2019-04-08 00:00,1554681600,11.9,-117.0,dbbe,,0.0,26.9,20.9,,1010.5,,509.0,,,2368.0,0.9998030662536621
7937422,384,2019-04-08 00:00,1554681600,11.9,-117.0,dbbe,0.0,0.0,26.9,20.9,,1010.5,,509.0,,,2368.0,0.9998030662536621
7942832,10384,2019-04-08 01:00,1554685200,11.9,-117.0,dbbe,,0.0,26.7,20.3,,1010.6,,509.0,,,2369.0,0.9998030662536621
7943094,384,2019-04-08 01:00,1554685200,11.9,-117.0,dbbe,0.0,0.0,26.7,20.3,,1010.6,,509.0,,,2369.0,0.9998030662536621
7948455,10384,2019-04-08 02:00,1554688799,11.9,-117.0,dbbe,,0.0,26.7,20.4,,1011.2,,509.0,,,2370.0,0.9998030662536621
7948437,384,2019-04-08 02:00,1554688799,11.9,-117.0,dbbe,0.0,0.0,26.7,20.4,,1011.2,,509.0,,,2370.0,0.9998030662536621
7952945,10384,2019-04-08 03:00,1554692400,11.9,-117.0,dbbe,,0.0,26.9,20.6,,1012.1,,509.0,,,2371.0,0.9998030662536621
7953230,384,2019-04-08 03:00,1554692400,11.9,-117.0,dbbe,0.0,0.0,26.9,20.6,,1012.1,,509.0,,,2371.0,0.9998030662536621
7958012,10384,2019-04-08 04:00,1554696000,11.9,-117.0,dbbe,,0.0,26.8,20.6,,1012.6,,509.0,,,2372.0,0.9998030662536621
7957931,384,2019-04-08 04:00,1554696000,11.9,-117.0,dbbe,0.0,0.0,26.8,20.6,,1012.6,,509.0,,,2372.0,0.9998030662536621
7962998,10384,2019-04-08 05:00,1554699599,11.9,-117.0,dbbe,,0.0,26.8,20.0,,1013.1,,509.0,,,2373.0,0.9998030662536621
7962962,384,2019-04-08 05:00,1554699599,11.9,-117.0,dbbe,0.0,0.0,26.8,20.0,,1013.1,,509.0,,,2373.0,0.9998030662536621
7967647,10384,2019-04-08 06:00,1554703200,11.9,-117.0,dbbe,,0.0,26.7,20.7,,1013.5,,509.0,,,2374.0,0.9998030662536621
7968015,384,2019-04-08 06:00,1554703200,11.9,-117.0,dbbe,0.0,0.0,26.7,20.7,,1013.5,,509.0,,,2374.0,0.9998030662536621
7973140,10384,2019-04-08 07:00,1554706800,11.9,-117.0,dbbe,,0.0,26.8,20.9,,1013.4,,509.0,,,2375.0,0.9998030662536621
7973064,384,2019-04-08 07:00,1554706800,11.9,-117.0,dbbe,0.0,0.0,26.8,20.9,,1013.4,,509.0,,,2375.0,0.9998030662536621
7978792,10384,2019-04-08 08:00,1554710399,11.9,-117.0,dbbe,,0.0,26.5,20.3,,1013.0,,509.0,,,2376.0,0.9998030662536621
7979149,384,2019-04-08 08:00,1554710399,11.9,-117.0,dbbe,0.0,0.0,26.5,20.3,,1013.0,,509.0,,,2376.0,0.9998030662536621
7983283,10384,2019-04-08 09:00,1554714000,11.9,-117.0,dbbe,,0.0,26.4,20.8,,1012.3,,509.0,,,2377.0,0.9998030662536621
7983270,384,2019-04-08 09:00,1554714000,11.9,-117.0,dbbe,0.0,0.0,26.4,20.8,,1012.3,,509.0,,,2377.0,0.9998030662536621
7988188,10384,2019-04-08 10:00,1554717600,11.9,-117.0,dbbe,,0.0,26.4,20.3,,1012.1,,509.0,,,2378.0,0.9998030662536621
7988182,384,2019-04-08 10:00,1554717600,11.9,-117.0,dbbe,0.0,0.0,26.4,20.3,,1012.1,,509.0,,,2378.0,0.9998030662536621
7993188,10384,2019-04-08 11:00,1554721199,11.9,-117.0,dbbe,,0.0,26.4,20.2,,1011.6,,509.0,,,2379.0,0.9998030662536621
7993185,384,2019-04-08 11:00,1554721199,11.9,-117.0,dbbe,0.0,0.0,26.4,20.2,,1011.6,,509.0,,,2379.0,0.9998030662536621
7997977,10384,2019-04-08 12:00,1554724800,11.9,-117.0,dbbe,,0.0,26.2,19.7,,1010.9,,509.0,,,2380.0,0.9998030662536621
7997877,384,2019-04-08 12:00,1554724800,11.9,-117.0,dbbe,0.0,0.0,26.2,19.7,,1010.9,,509.0,,,2380.0,0.9998030662536621
8003200,10384,2019-04-08 13:00,1554728400,11.9,-117.0,dbbe,,0.0,26.2,20.2,,1011.7,,509.0,,,2381.0,0.9998030662536621
8003341,384,2019-04-08 13:00,1554728400,11.9,-117.0,dbbe,0.0,0.0,26.2,20.2,,1011.7,,509.0,,,2381.0,0.9998030662536621
8007473,10384,2019-04-08 14:00,1554731999,11.9,-117.0,dbbe,,0.0,26.3,19.9,,1012.3,,509.0,,,2382.0,0.9998030662536621
8007491,384,2019-04-08 14:00,1554731999,11.9,-117.0,dbbe,0.0,0.0,26.3,19.9,,1012.3,,509.0,,,2382.0,0.9998030662536621
8010608,10384,2019-04-08 15:00,1554735600,11.9,-117.0,dbbe,,0.0,26.7,20.5,,1012.7,,509.0,,,2383.0,0.9998030662536621
8010636,384,2019-04-08 15:00,1554735600,11.9,-117.0,dbbe,0.0,0.0,26.7,20.5,,1012.7,,509.0,,,2383.0,0.9998030662536621
8014633,10384,2019-04-08 16:00,1554739200,11.9,-117.0,dbbe,,0.0,26.7,20.1,,1013.3,,509.0,,,2384.0,0.9998030662536621
8014676,384,2019-04-08 16:00,1554739200,11.9,-117.0,dbbe,0.0,0.0,26.7,20.1,,1013.3,,509.0,,,2384.0,0.9998030662536621
8018018,10384,2019-04-08 17:00,1554742799,11.9,-117.0,dbbe,,0.0,26.8,20.4,,1013.6,,509.0,,,2385.0,0.9998030662536621
8018056,384,2019-04-08 17:00,1554742799,11.9,-117.0,dbbe,0.0,0.0,26.8,20.4,,1013.6,,509.0,,,2385.0,0.9998030662536621
8021090,10384,2019-04-08 18:00,1554746400,11.9,-117.0,dbbe,,0.0,26.7,20.5,,1013.5,,509.0,,,2386.0,0.9998030662536621
8021093,384,2019-04-08 18:00,1554746400,11.9,-117.0,dbbe,0.0,0.0,26.7,20.5,,1013.5,,509.0,,,2386.0,0.9998030662536621
8024973,10384,2019-04-08 19:00,1554750000,11.9,-117.0,dbbe,,0.0,26.8,20.9,,1013.5,,509.0,,,2387.0,0.9998030662536621
8024960,384,2019-04-08 19:00,1554750000,11.9,-117.0,dbbe,0.0,0.0,26.8,20.9,,1013.5,,509.0,,,2387.0,0.9998030662536621
8029127,10384,2019-04-08 20:00,1554753599,11.9,-117.0,dbbe,,0.0,26.8,20.8,,1013.2,,509.0,,,2388.0,0.9998030662536621
8029155,384,2019-04-08 20:00,1554753599,11.9,-117.0,dbbe,0.0,0.0,26.8,20.8,,1013.2,,509.0,,,2388.0,0.9998030662536621
8034488,10384,2019-04-08 21:00,1554757200,11.9,-117.0,dbbe,,0.0,26.8,21.4,,1012.6,,509.0,,,2389.0,0.9998030662536621
8034507,384,2019-04-08 21:00,1554757200,11.9,-117.0,dbbe,0.0,0.0,26.8,21.4,,1012.6,,509.0,,,2389.0,0.9998030662536621
8039350,10384,2019-04-08 22:00,1554760800,11.9,-117.0,dbbe,,0.0,26.6,20.9,,1011.9,,509.0,,,2390.0,0.9998030662536621
8039283,384,2019-04-08 22:00,1554760800,11.9,-117.0,dbbe,0.0,0.0,26.6,20.9,,1011.9,,509.0,,,2390.0,0.9998030662536621
8043615,10384,2019-04-08 23:00,1554764399,11.9,-117.0,dbbe,,0.0,26.6,20.6,,1011.5,,509.0,,,2391.0,0.9998030662536621
