MAROB_ID,IID,MESSZEIT,MESSZEIT_UNIX_TS,GEOGR_BREITE,GEOGR_LAENGE,KENNUNG,FAHRTRICHTUNG,FAHRTGESCHWINDIGKEIT,LUFTTEMPERATUR,TAUPUNKTTEMPERATUR,REL_FEUCHTE,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,VERLAUF1,VERLAUF2
9795576,10256,2019-04-23 06:00,1555999200,10.8,-97.1,A8KY2,135,7,28.1,23.9,,1012,20000,2,2,2
9796004,256,2019-04-23 06:00,1555999200,10.8,-97.1,A8KY2,135,7,28.1,23.9,,1012,20010,2,2,2
9854975,10256,2019-04-23 18:00,1556042400,8.4,-94.9,A8KY2,135,9,28.3,23.8,,1009.6,20000,1,1,1
9855450,256,2019-04-23 18:00,1556042400,8.4,-94.9,A8KY2,135,9,28.3,23.8,,1009.6,20010,1,1,1
9914791,10256,2019-04-24 06:00,1556085600,6.1,-92.7,A8KY2,135,9,27.1,24.2,,1009.1,20000,1,1,1
9915142,256,2019-04-24 06:00,1556085600,6.1,-92.7,A8KY2,135,9,27.1,24.2,,1009.1,20010,1,1,1
9975388,10256,2019-04-24 18:00,1556128800,3.7,-90.5,A8KY2,135,9,28,24.6,,1010.2,20000,2,8,1
9975674,256,2019-04-24 18:00,1556128800,3.7,-90.5,A8KY2,135,9,28,24.6,,1010.2,20010,2,8,1
10005652,10256,2019-04-25 00:00,1556150400,2.4,-89.5,A8KY2,135,9,28,25.3,,1008.9,,510,,
10005986,256,2019-04-25 00:00,1556150400,2.4,-89.5,A8KY2,135,9,28,25.3,,1008.9,,510,,
10036260,10256,2019-04-25 06:00,1556172000,1.2,-88.5,A8KY2,135,9,24.8,23,,1009.9,20000,1,0,0
10036541,256,2019-04-25 06:00,1556172000,1.2,-88.5,A8KY2,135,9,24.8,23,,1009.9,20010,1,0,0
10096004,10256,2019-04-25 18:00,1556215200,-1.2,-86.5,A8KY2,135,9,25.2,22.2,,1011,20000,1,0,0
10096190,256,2019-04-25 18:00,1556215200,-1.2,-86.5,A8KY2,135,9,25.2,22.2,,1011,20010,1,0,0
10126652,10256,2019-04-26 00:00,1556236800,-2.5,-85.5,A8KY2,135,9,25.5,24.1,,1010.4,,510,,
10126908,256,2019-04-26 00:00,1556236800,-2.5,-85.5,A8KY2,135,9,25.5,24.1,,1010.4,,510,,
10157052,10256,2019-04-26 06:00,1556258400,-3.7,-84.5,A8KY2,135,9,23.8,21.5,,1011.1,20000,1,0,0
10157300,256,2019-04-26 06:00,1556258400,-3.7,-84.5,A8KY2,135,9,23.8,21.5,,1011.1,20010,1,0,0
10217281,10256,2019-04-26 18:00,1556301600,-6.2,-82.5,A8KY2,135,9,23.5,20.8,,1009.9,10000,2,0,0
10217531,256,2019-04-26 18:00,1556301600,-6.2,-82.5,A8KY2,135,9,23.5,20.8,,1009.9,10010,2,0,0
10247280,10256,2019-04-27 00:00,1556323200,-7.5,-81.5,A8KY2,180,9,23,21.6,,1009.7,,510,,
10247456,256,2019-04-27 00:00,1556323200,-7.5,-81.5,A8KY2,180,9,23,21.6,,1009.7,,510,,
10631153,10256,2019-04-30 06:00,1556604000,-20.3,-75.8,A8KY2,180,9,18,17.2,,1014.8,20000,50,5,0
10631393,256,2019-04-30 06:00,1556604000,-20.3,-75.8,A8KY2,180,9,18,17.2,,1014.8,20010,50,5,0
10690451,10256,2019-04-30 18:00,1556647200,-24.6,-75.2,A8KY2,180,9,16.5,13.4,,1015.6,20000,2,2,2
10690726,256,2019-04-30 18:00,1556647200,-24.6,-75.2,A8KY2,180,9,16.5,13.4,,1015.6,20010,2,2,2
10746926,10256,2019-05-01 06:00,1556690400,-28.3,-74.5,A8KY2,180,9,16,15.4,,1017,20000,2,2,2
10747051,256,2019-05-01 06:00,1556690400,-28.3,-74.5,A8KY2,180,9,16,15.4,,1017,20010,2,2,2
10803577,10256,2019-05-01 18:00,1556733600,-31.9,-73.9,A8KY2,180,9,15.1,14.1,,1015.8,20000,2,0,0
10803836,256,2019-05-01 18:00,1556733600,-31.9,-73.9,A8KY2,180,9,15.1,14.1,,1015.8,20010,2,0,0
7215847,10256,2019-04-02 00:00,1554163200,26.9,124.2,A8KY3,270,12,18.5,14.5,,1024,20000,2,0,0
7215766,256,2019-04-02 00:00,1554163200,26.9,124.2,A8KY3,270,12,18.5,14.5,,1024,20010,2,0,0
7243292,10256,2019-04-02 06:00,1554184800,25.7,122.3,A8KY3,225,9,19,14.2,,1019,20000,3,2,2
7243261,256,2019-04-02 06:00,1554184800,25.7,122.3,A8KY3,225,9,19,14.2,,1019,20010,3,2,2
7365331,10256,2019-04-03 06:00,1554271200,24.4,120.2,A8KY3,225,9,18.5,15.3,,1018.5,4000,10,,
7365264,256,2019-04-03 06:00,1554271200,24.4,120.2,A8KY3,225,9,18.5,15.3,,1018.5,4010,10,,
7401163,10256,2019-04-03 12:00,1554292800,22.8,120,A8KY3,180,9,22,17.5,,1017,10000,2,2,2
7401201,256,2019-04-03 12:00,1554292800,22.8,120,A8KY3,180,9,22,17.5,,1017,10010,2,2,2
7520924,10256,2019-04-04 12:00,1554379200,22.4,119.2,A8KY3,270,9,25.5,22,,1015,10000,2,1,1
7520997,256,2019-04-04 12:00,1554379200,22.4,119.2,A8KY3,270,9,25.5,22,,1015,10010,2,1,1
7541591,10256,2019-04-04 18:00,1554400800,22.3,117.3,A8KY3,270,9,23,20.8,,1015,20000,50,5,5
7541517,256,2019-04-04 18:00,1554400800,22.3,117.3,A8KY3,270,9,23,20.8,,1015,20010,50,5,5
7724983,10256,2019-04-06 06:00,1554530400,22.2,114.1,A8KY3,135,7,27,21.3,,1014,10000,5,,
7724822,256,2019-04-06 06:00,1554530400,22.2,114.1,A8KY3,135,7,27,21.3,,1014,10010,5,,
7786566,10256,2019-04-06 18:00,1554573600,22.9,117.2,A8KY3,45,9,24,22.6,,1014,4000,10,,
7786517,256,2019-04-06 18:00,1554573600,22.9,117.2,A8KY3,45,9,24,22.6,,1014,4010,10,,
8000796,10256,2019-04-08 12:00,1554724800,24.9,119.7,A8KY3,45,12,24,21.9,,1013,10000,5,2,2
8000682,256,2019-04-08 12:00,1554724800,24.9,119.7,A8KY3,45,12,24,21.9,,1013,10010,5,2,2
8023125,10256,2019-04-08 18:00,1554746400,26,121.5,A8KY3,45,12,24,21.1,,1012,4000,10,,
8023075,256,2019-04-08 18:00,1554746400,26,121.5,A8KY3,45,12,24,21.1,,1012,4010,10,,
8053168,10256,2019-04-09 00:00,1554768000,27.1,123.4,A8KY3,45,9,24,22.9,,1012,4000,10,2,2
8053106,256,2019-04-09 00:00,1554768000,27.1,123.4,A8KY3,45,9,24,22.9,,1012,4010,10,2,2
8076504,10256,2019-04-09 06:00,1554789600,28.1,125.4,A8KY3,45,12,22.5,21.1,,1010,4000,10,2,2
8076475,256,2019-04-09 06:00,1554789600,28.1,125.4,A8KY3,45,12,22.5,21.1,,1010,4010,10,2,2
8106768,10256,2019-04-09 12:00,1554811200,29.2,127.5,A8KY3,45,12,23.5,21.4,,1008,10000,50,8,2
8106709,256,2019-04-09 12:00,1554811200,29.2,127.5,A8KY3,45,12,23.5,21.4,,1008,10010,50,8,2
8134672,10256,2019-04-09 18:00,1554832800,30.4,129.9,A8KY3,45,12,23,21.6,,1003,2000,10,6,5
8134593,256,2019-04-09 18:00,1554832800,30.4,129.9,A8KY3,45,12,23,21.6,,1003,2010,10,6,5
8161978,10256,2019-04-10 00:00,1554854400,31.5,131.9,A8KY3,45,12,20.5,18.2,,1002.5,10000,2,2,2
8161975,256,2019-04-10 00:00,1554854400,31.5,131.9,A8KY3,45,12,20.5,18.2,,1002.5,10010,2,2,2
8183504,10256,2019-04-10 06:00,1554876000,32.6,134,A8KY3,45,12,19,14.2,,999,20000,2,,
8183622,256,2019-04-10 06:00,1554876000,32.6,134,A8KY3,45,12,19,14.2,,999,20010,2,,
8220073,10256,2019-04-10 12:00,1554897600,33.4,136.1,A8KY3,45,9,16,11.7,,1001.5,10000,3,2,2
8220054,256,2019-04-10 12:00,1554897600,33.4,136.1,A8KY3,45,9,16,11.7,,1001.5,10010,3,2,2
8385499,10256,2019-04-12 00:00,1555027200,34.5,138.9,A8KY3,90,7,10.5,6.6,,1015.5,10000,58,6,5
8385545,256,2019-04-12 00:00,1555027200,34.5,138.9,A8KY3,90,7,10.5,6.6,,1015.5,10010,58,6,5
8981772,10256,2019-04-16 18:00,1555437600,33.9,137.6,A8KY3,225,9,18,15.6,,1019,20000,2,5,1
8982863,256,2019-04-16 18:00,1555437600,33.9,137.6,A8KY3,225,9,18,15.6,,1019,20010,2,5,1
9025642,10256,2019-04-17 00:00,1555459200,32.9,135.4,A8KY3,225,9,19,13.3,,1015,10000,3,2,2
9025614,256,2019-04-17 00:00,1555459200,32.9,135.4,A8KY3,225,9,19,13.3,,1015,10010,3,2,2
9052617,10256,2019-04-17 06:00,1555480800,32.1,133.5,A8KY3,225,9,19,15.9,,1011,2000,61,5,5
9052576,256,2019-04-17 06:00,1555480800,32.1,133.5,A8KY3,225,9,19,15.9,,1011,2010,61,5,5
9094175,10256,2019-04-17 12:00,1555502400,31.1,131.4,A8KY3,225,9,19,14.2,,1012,10000,3,2,2
9094136,256,2019-04-17 12:00,1555502400,31.1,131.4,A8KY3,225,9,19,14.2,,1012,10010,3,2,2
9155459,10256,2019-04-17 18:00,1555524000,30.2,129.6,A8KY3,225,9,19,15.9,,1013,20000,1,1,1
9155482,256,2019-04-17 18:00,1555524000,30.2,129.6,A8KY3,225,9,19,15.9,,1013,20010,1,1,1
9211456,10256,2019-04-18 12:00,1555588800,27,124.4,A8KY3,225,9,22,17.5,,1014,20000,1,0,0
9211534,256,2019-04-18 12:00,1555588800,27,124.4,A8KY3,225,9,22,17.5,,1014,20010,1,0,0
9236428,10256,2019-04-18 18:00,1555610400,25.9,122.8,A8KY3,225,9,25,20.7,,1011.5,20000,3,1,1
9236385,256,2019-04-18 18:00,1555610400,25.9,122.8,A8KY3,225,9,25,20.7,,1011.5,20010,3,1,1
9361555,10256,2019-04-19 18:00,1555696800,23.7,119.9,A8KY3,180,9,25,22.2,,1010,20000,2,5,2
9361639,256,2019-04-19 18:00,1555696800,23.7,119.9,A8KY3,180,9,25,22.2,,1010,20010,2,5,2
9456929,10256,2019-04-20 12:00,1555761600,22.5,119.7,A8KY3,270,9,28.5,22.2,,1009.5,20000,2,2,2
9456856,256,2019-04-20 12:00,1555761600,22.5,119.7,A8KY3,270,9,28.5,22.2,,1009.5,20010,2,2,2
9487649,10256,2019-04-20 18:00,1555783200,22.3,118.1,A8KY3,270,9,27.2,24.9,,1008.8,20000,50,5,5
9487667,256,2019-04-20 18:00,1555783200,22.3,118.1,A8KY3,270,9,27.2,24.9,,1008.8,20010,50,5,5
9519009,10256,2019-04-21 00:00,1555804800,22.2,116.3,A8KY3,270,9,24,23.3,,1010.5,10000,2,2,2
9519043,256,2019-04-21 00:00,1555804800,22.2,116.3,A8KY3,270,9,24,23.3,,1010.5,10010,2,2,2
9550345,10256,2019-04-21 06:00,1555826400,22.1,114.6,A8KY3,270,7,29,26.3,,1009,4000,10,5,5
9550377,256,2019-04-21 06:00,1555826400,22.1,114.6,A8KY3,270,7,29,26.3,,1009,4010,10,5,5
9794774,10256,2019-04-23 06:00,1555999200,23.1,117.5,A8KY3,45,9,28.8,25,,1011.5,4000,10,0,0
9794910,256,2019-04-23 06:00,1555999200,23.1,117.5,A8KY3,45,9,28.8,25,,1011.5,4010,10,0,0
9944572,10256,2019-04-24 12:00,1556107200,24.9,119.8,A8KY3,45,12,24,20.4,,1009,20000,1,2,2
9944503,256,2019-04-24 12:00,1556107200,24.9,119.8,A8KY3,45,12,24,20.4,,1009,20010,1,2,2
9974589,10256,2019-04-24 18:00,1556128800,26.1,121.7,A8KY3,45,12,24,22.6,,1008,20000,1,,
9974637,256,2019-04-24 18:00,1556128800,26.1,121.7,A8KY3,45,12,24,22.6,,1008,20010,1,,
10005024,10256,2019-04-25 00:00,1556150400,27.2,123.7,A8KY3,45,9,25,22.2,,1008.8,10000,3,2,2
10005101,256,2019-04-25 00:00,1556150400,27.2,123.7,A8KY3,45,9,25,22.2,,1008.8,10010,3,2,2
10040772,10256,2019-04-25 06:00,1556172000,28.2,125.6,A8KY3,45,12,21.8,19.9,,1007.5,2000,10,2,2
10040736,256,2019-04-25 06:00,1556172000,28.2,125.6,A8KY3,45,12,21.8,19.9,,1007.5,2010,10,2,2
10065427,10256,2019-04-25 12:00,1556193600,29.3,127.8,A8KY3,45,12,20,20,,1010.5,10000,61,6,2
10065370,256,2019-04-25 12:00,1556193600,29.3,127.8,A8KY3,45,12,20,20,,1010.5,10010,61,6,2
10095152,10256,2019-04-25 18:00,1556215200,30.4,129.9,A8KY3,45,12,21,18,,1009,20000,2,5,5
10094983,256,2019-04-25 18:00,1556215200,30.4,129.9,A8KY3,45,12,21,18,,1009,20010,2,5,5
10158056,10256,2019-04-26 06:00,1556258400,32.3,133.9,A8KY3,45,9,23.5,19.9,,1007,20000,2,,
10158064,256,2019-04-26 06:00,1556258400,32.3,133.9,A8KY3,45,9,23.5,19.9,,1007,20010,2,,
10186641,10256,2019-04-26 12:00,1556280000,33,135.4,A8KY3,45,7,21,18.6,,1008,20000,3,1,1
10186695,256,2019-04-26 12:00,1556280000,33,135.4,A8KY3,45,7,21,18.6,,1008,20010,3,1,1
10366507,10256,2019-04-28 00:00,1556409600,34.4,137.9,A8KY3,90,9,14,8.5,,1020,20000,3,2,2
10366517,256,2019-04-28 00:00,1556409600,34.4,137.9,A8KY3,90,9,14,8.5,,1020,20010,3,2,2
10667302,10256,2019-04-30 12:00,1556625600,34.9,139.3,A8KY3,225,9,16,14.4,,1009,4000,61,6,2
10667406,256,2019-04-30 12:00,1556625600,34.9,139.3,A8KY3,225,9,16,14.4,,1009,4010,61,6,2
10689575,10256,2019-04-30 18:00,1556647200,33.9,137.6,A8KY3,225,9,19,17.5,,1003,10000,61,6,5
10689600,256,2019-04-30 18:00,1556647200,33.9,137.6,A8KY3,225,9,19,17.5,,1003,10010,61,6,5
10722807,10256,2019-05-01 00:00,1556668800,33,135.6,A8KY3,225,9,18,16.4,,1005,10000,3,2,2
10722710,256,2019-05-01 00:00,1556668800,33,135.6,A8KY3,225,9,18,16.4,,1005,10010,3,2,2
10746015,10256,2019-05-01 06:00,1556690400,32.1,133.7,A8KY3,225,9,20,18.5,,1001.5,4000,61,6,5
10745917,256,2019-05-01 06:00,1556690400,32.1,133.7,A8KY3,225,9,20,18.5,,1001.5,4010,61,6,5
10774226,10256,2019-05-01 12:00,1556712000,31.4,132.1,A8KY3,225,7,19,17.5,,1006,10000,3,5,2
10774359,256,2019-05-01 12:00,1556712000,31.4,132.1,A8KY3,225,7,19,17.5,,1006,10010,3,5,2
10802694,10256,2019-05-01 18:00,1556733600,30.7,130.4,A8KY3,225,9,19.5,15.6,,1008,20000,3,0,0
10802672,256,2019-05-01 18:00,1556733600,30.7,130.4,A8KY3,225,9,19.5,15.6,,1008,20010,3,0,0
7243971,10256,2019-04-02 06:00,1554184800,5.9,87.8,A8KY7,90,7,31,25.4,,1014,10000,2,2,2
7243950,256,2019-04-02 06:00,1554184800,5.9,87.8,A8KY7,90,7,31,25.4,,1014,10010,2,2,2
7304516,10256,2019-04-02 18:00,1554228000,6,90.4,A8KY7,90,7,30,24.6,,1011,10000,3,2,2
7304724,256,2019-04-02 18:00,1554228000,6,90.4,A8KY7,90,7,30,24.6,,1011,10010,3,2,2
7364568,10256,2019-04-03 06:00,1554271200,6.1,93,A8KY7,90,7,32,23.4,,1012,10000,3,2,2
7364661,256,2019-04-03 06:00,1554271200,6.1,93,A8KY7,90,7,32,23.4,,1012,10010,3,2,2
7422876,10256,2019-04-03 18:00,1554314400,6,95.6,A8KY7,90,7,27,22.4,,1012,10000,13,1,1
7423044,256,2019-04-03 18:00,1554314400,6,95.6,A8KY7,90,7,27,22.4,,1012,10010,13,1,1
7483239,10256,2019-04-04 06:00,1554357600,5.3,98.2,A8KY7,90,7,31,25.6,,1012,10000,3,2,2
7483165,256,2019-04-04 06:00,1554357600,5.3,98.2,A8KY7,90,7,31,25.6,,1012,10010,3,2,2
7541836,10256,2019-04-04 18:00,1554400800,3.5,100,A8KY7,135,7,26,20.3,,1013,10000,13,1,1
7542241,256,2019-04-04 18:00,1554400800,3.5,100,A8KY7,135,7,26,20.3,,1013,10010,13,1,1
7723191,10256,2019-04-06 06:00,1554530400,2.2,101.8,A8KY7,135,7,30,24.6,,1011,10000,2,2,2
7723539,256,2019-04-06 06:00,1554530400,2.2,101.8,A8KY7,135,7,30,24.6,,1011,10010,2,2,2
7847246,10256,2019-04-07 06:00,1554616800,3.4,105.5,A8KY7,45,7,29,23.4,,1011,10000,2,1,1
7847495,256,2019-04-07 06:00,1554616800,3.4,105.5,A8KY7,45,7,29,23.4,,1011,10010,2,1,1
7907719,10256,2019-04-07 18:00,1554660000,5.6,107.1,A8KY7,45,7,25,19.1,,1010,10000,3,2,2
7908518,256,2019-04-07 18:00,1554660000,5.6,107.1,A8KY7,45,7,25,19.1,,1010,10010,3,2,2
7969257,10256,2019-04-08 06:00,1554703200,7.8,108.8,A8KY7,45,7,29,24.8,,1010,10000,3,2,2
7969207,256,2019-04-08 06:00,1554703200,7.8,108.8,A8KY7,45,7,29,24.8,,1010,10010,3,2,2
8022233,10256,2019-04-08 18:00,1554746400,10.1,110.1,A8KY7,45,7,26,19.9,,1010,10000,3,2,2
8022855,256,2019-04-08 18:00,1554746400,10.1,110.1,A8KY7,45,7,26,19.9,,1010,10010,3,2,2
8128497,10256,2019-04-09 18:00,1554832800,14.8,112.6,A8KY7,45,7,27,23.7,,1011,10000,2,1,1
8129513,256,2019-04-09 18:00,1554832800,14.8,112.6,A8KY7,45,7,27,23.7,,1011,10010,2,1,1
8181036,10256,2019-04-10 06:00,1554876000,17.2,113.7,A8KY7,45,7,30,24.3,,1011,10000,3,2,2
8183245,256,2019-04-10 06:00,1554876000,17.2,113.7,A8KY7,45,7,30,24.3,,1011,10010,3,2,2
8233229,10256,2019-04-10 18:00,1554919200,19.9,114.1,A8KY7,45,7,25,20.7,,1010,10000,3,1,1
8234353,256,2019-04-10 18:00,1554919200,19.9,114.1,A8KY7,45,7,25,20.7,,1010,10010,3,1,1
8413826,10256,2019-04-12 06:00,1555048800,22.1,115.5,A8KY7,45,7,23,18.5,,1015,10000,61,6,6
8415612,256,2019-04-12 06:00,1555048800,22.1,115.5,A8KY7,45,7,23,18.5,,1015,10010,61,6,6
8476993,10256,2019-04-12 18:00,1555092000,23.3,117.8,A8KY7,45,7,19,15.9,,1015,10000,3,1,1
8477320,256,2019-04-12 18:00,1555092000,23.3,117.8,A8KY7,45,7,19,15.9,,1015,10010,3,1,1
8542289,10256,2019-04-13 06:00,1555135200,24.6,119.5,A8KY7,45,7,18,14.9,,1017,10000,10,6,6
8543593,256,2019-04-13 06:00,1555135200,24.6,119.5,A8KY7,45,7,18,14.9,,1017,10010,10,6,6
8638049,10256,2019-04-14 00:00,1555200000,27.4,122.4,A8KY7,45,7,19,17.4,,1016,10000,3,2,2
8638183,256,2019-04-14 00:00,1555200000,27.4,122.4,A8KY7,45,7,19,17.4,,1016,10010,3,2,2
8666707,10256,2019-04-14 06:00,1555221600,28.3,123.4,A8KY7,45,7,21,18,,1016,10000,3,1,1
8668466,256,2019-04-14 06:00,1555221600,28.3,123.4,A8KY7,45,7,21,18,,1016,10010,3,1,1
8697405,10256,2019-04-14 12:00,1555243200,29.1,124.2,A8KY7,45,7,15,13.2,,1018,4000,3,2,2
8699024,256,2019-04-14 12:00,1555243200,29.1,124.2,A8KY7,45,7,15,13.2,,1018,4010,3,2,2
8763353,10256,2019-04-15 00:00,1555286400,30.7,126,A8KY7,45,7,13,6.8,,1020,10000,3,2,2
8763398,256,2019-04-15 00:00,1555286400,30.7,126,A8KY7,45,7,13,6.8,,1020,10010,3,2,2
8789381,10256,2019-04-15 06:00,1555308000,31.5,126.8,A8KY7,45,7,15,7.5,,1019,10000,2,1,1
8791533,256,2019-04-15 06:00,1555308000,31.5,126.8,A8KY7,45,7,15,7.5,,1019,10010,2,1,1
8821471,10256,2019-04-15 12:00,1555329600,32.4,127.5,A8KY7,45,7,15,4.2,,1019,,3,2,2
8822541,256,2019-04-15 12:00,1555329600,32.4,127.5,A8KY7,45,7,15,4.2,,1019,,3,2,2
9173997,10256,2019-04-18 06:00,1555567200,31.2,124.5,A8KY7,225,7,17,11.9,,1013,4000,10,2,2
9175213,256,2019-04-18 06:00,1555567200,31.2,124.5,A8KY7,225,7,17,11.9,,1013,4010,10,2,2
9485264,10256,2019-04-20 18:00,1555783200,30.3,123.1,A8KY7,180,4,17,15.3,,1010,10000,2,1,1
9486316,256,2019-04-20 18:00,1555783200,30.3,123.1,A8KY7,180,4,17,15.3,,1010,10010,2,1,1
10092773,10256,2019-04-25 18:00,1556215200,28.7,122.5,A8KY7,225,9,18,16.5,,1013,10000,3,1,1
10093432,256,2019-04-25 18:00,1556215200,28.7,122.5,A8KY7,225,9,18,16.5,,1013,10010,3,1,1
10185103,10256,2019-04-26 12:00,1556280000,24.5,119.2,A8KY7,225,9,22,20.6,,1015,10000,95,9,9
10185325,256,2019-04-26 12:00,1556280000,24.5,119.2,A8KY7,225,9,22,20.6,,1015,10010,95,9,9
10333156,10256,2019-04-27 18:00,1556388000,22.2,115.2,A8KY7,270,7,23,21.6,,1013,10000,52,5,5
10334758,256,2019-04-27 18:00,1556388000,22.2,115.2,A8KY7,270,7,23,21.6,,1013,10010,52,5,5
10457121,10256,2019-04-28 18:00,1556474400,21.4,114.3,A8KY7,180,9,25,,,1012,10000,3,2,2
10457140,256,2019-04-28 18:00,1556474400,21.4,114.3,A8KY7,180,9,25,,,1012,10010,3,2,2
10511625,10256,2019-04-29 06:00,1556517600,18.1,113.8,A8KY7,180,9,30,22.7,,1010,10000,2,2,2
10512349,256,2019-04-29 06:00,1556517600,18.1,113.8,A8KY7,180,9,30,22.7,,1010,10010,2,2,2
10569474,10256,2019-04-29 18:00,1556560800,15.1,112.8,A8KY7,225,7,27,22.8,,1010,10000,2,2,2
10569872,256,2019-04-29 18:00,1556560800,15.1,112.8,A8KY7,225,7,27,22.8,,1010,10010,2,2,2
10627577,10256,2019-04-30 06:00,1556604000,12.3,111.3,A8KY7,225,9,31,23.9,,1009,10000,2,2,2
10628904,256,2019-04-30 06:00,1556604000,12.3,111.3,A8KY7,225,9,31,23.9,,1009,10010,2,2,2
10687205,10256,2019-04-30 18:00,1556647200,9.4,109.7,A8KY7,225,9,27,21,,1010,10000,1,2,2
10692018,256,2019-04-30 18:00,1556647200,9.4,109.7,A8KY7,225,9,27,21,,1010,10010,1,2,2
10743142,10256,2019-05-01 06:00,1556690400,6.7,108,A8KY7,225,9,31,23.9,,1010,10000,2,2,2
10744763,256,2019-05-01 06:00,1556690400,6.7,108,A8KY7,225,9,31,23.9,,1010,10010,2,2,2
10799782,10256,2019-05-01 18:00,1556733600,4.1,106,A8KY7,225,9,27,24.1,,1010,10000,1,2,2
10801387,256,2019-05-01 18:00,1556733600,4.1,106,A8KY7,225,9,27,24.1,,1010,10010,1,2,2
8268604,10256,2019-04-11 00:00,1554940800,33.5,-70.8,A8LK7,90,9,19,17.4,,1010,10000,3,2,2
8268526,256,2019-04-11 00:00,1554940800,33.5,-70.8,A8LK7,90,9,19,17.4,,1010,10010,3,2,2
8295235,10256,2019-04-11 06:00,1554962400,34,-69.1,A8LK7,90,9,21,21,,1012,10000,510,2,2
8295242,256,2019-04-11 06:00,1554962400,34,-69.1,A8LK7,90,9,21,21,,1012,10010,510,2,2
8329023,10256,2019-04-11 12:00,1554984000,34.5,-67.4,A8LK7,45,9,19,9.6,,1017,10000,2,1,1
8329115,256,2019-04-11 12:00,1554984000,34.5,-67.4,A8LK7,45,9,19,9.6,,1017,10010,2,1,1
8365263,10256,2019-04-11 18:00,1555005600,35.1,-65.3,A8LK7,90,7,21,21,,1020,20000,510,2,2
8365311,256,2019-04-11 18:00,1555005600,35.1,-65.3,A8LK7,90,7,21,21,,1020,20010,510,2,2
8393285,10256,2019-04-12 00:00,1555027200,35.6,-63.5,A8LK7,90,9,15,11.3,,1022,10000,2,1,1
8393315,256,2019-04-12 00:00,1555027200,35.6,-63.5,A8LK7,90,9,15,11.3,,1022,10010,2,1,1
8422197,10256,2019-04-12 06:00,1555048800,36.1,-61.8,A8LK7,90,7,20,20,,1023,10000,510,2,2
8422148,256,2019-04-12 06:00,1555048800,36.1,-61.8,A8LK7,90,7,20,20,,1023,10010,510,2,2
8483830,10256,2019-04-12 18:00,1555092000,37.2,-58,A8LK7,90,9,21,21,,1026,20000,510,2,2
8483998,256,2019-04-12 18:00,1555092000,37.2,-58,A8LK7,90,9,21,21,,1026,20010,510,2,2
8518553,10256,2019-04-13 00:00,1555113600,37.9,-55.7,A8LK7,90,9,14,8,,1027,10000,3,1,1
8518640,256,2019-04-13 00:00,1555113600,37.9,-55.7,A8LK7,90,9,14,8,,1027,10010,3,1,1
8544903,10256,2019-04-13 06:00,1555135200,38.5,-53.4,A8LK7,90,9,14,14,,1024,10000,510,2,2
8544797,256,2019-04-13 06:00,1555135200,38.5,-53.4,A8LK7,90,9,14,14,,1024,10010,510,2,2
8582115,10256,2019-04-13 12:00,1555156800,39.2,-50.9,A8LK7,90,9,16,10.3,,1025,10000,2,1,1
8582073,256,2019-04-13 12:00,1555156800,39.2,-50.9,A8LK7,90,9,16,10.3,,1025,10010,2,1,1
8614395,10256,2019-04-13 18:00,1555178400,39.8,-48.5,A8LK7,90,9,19,15.6,,1023,20000,510,2,2
8614403,256,2019-04-13 18:00,1555178400,39.8,-48.5,A8LK7,90,9,19,15.6,,1023,20010,510,2,2
8643653,10256,2019-04-14 00:00,1555200000,40.2,-46.2,A8LK7,90,9,12,7.9,,1024,10000,3,1,1
8643579,256,2019-04-14 00:00,1555200000,40.2,-46.2,A8LK7,90,9,12,7.9,,1024,10010,3,1,1
8674090,10256,2019-04-14 06:00,1555221600,41,-44,A8LK7,45,9,11,11,,1019.8,10000,509,,
8673966,256,2019-04-14 06:00,1555221600,41,-44,A8LK7,45,9,11,11,,1019.8,10010,510,,
8705729,10256,2019-04-14 12:00,1555243200,42.2,-42.4,A8LK7,45,9,11,11,,1012,10000,3,2,2
8705929,256,2019-04-14 12:00,1555243200,42.2,-42.4,A8LK7,45,9,11,11,,1012,10010,3,2,2
8742351,10256,2019-04-14 18:00,1555264800,43.4,-40.4,A8LK7,45,9,12,12,,1007,,50,,
8742322,256,2019-04-14 18:00,1555264800,43.4,-40.4,A8LK7,45,9,12,12,,1007,,50,,
8767874,10256,2019-04-15 00:00,1555286400,44.2,-38.3,A8LK7,45,9,15,13.2,,997,10000,3,2,2
8767796,256,2019-04-15 00:00,1555286400,44.2,-38.3,A8LK7,45,9,15,13.2,,997,10010,3,2,2
8803807,10256,2019-04-15 06:00,1555308000,45,-35.8,A8LK7,90,9,12,12,,990,,50,,
8803909,256,2019-04-15 06:00,1555308000,45,-35.8,A8LK7,90,9,12,12,,990,,50,,
8829320,10256,2019-04-15 12:00,1555329600,45.4,-33.2,A8LK7,90,9,15,13.2,,988,10000,3,2,2
8829323,256,2019-04-15 12:00,1555329600,45.4,-33.2,A8LK7,90,9,15,13.2,,988,10010,3,2,2
8859805,10256,2019-04-15 18:00,1555351200,45.7,-31.1,A8LK7,90,7,12,12,,987,,56,,
8859852,256,2019-04-15 18:00,1555351200,45.7,-31.1,A8LK7,90,7,12,12,,987,,56,,
8865386,10256,2019-04-15 19:00,1555354800,45.7,-30.8,A8LK7,90,7,12,12,,987,10000,61,6,5
